subj_idx,response,rt,gain,loss
6,0,0.78253,90,-40
6,0,0.780131,100,-80
6,0,0.537407,90,-40
6,0,0.504499,30,-80
6,0,0.433325,30,-70
6,0,0.42899,80,-80
6,0,0.592453,60,-80
6,1,2.12493,100,-20
6,0,0.965306,90,-60
6,0,0.452045,10,-70
6,0,0.439468,70,-40
6,0,0.442083,50,-40
6,0,0.517327,70,-50
6,0,0.461691,80,-40
6,0,0.848196,100,-70
6,0,0.483127,60,-10
6,0,1.532196,60,-100
6,0,0.69237,100,-50
6,0,1.077802,10,-100
6,0,0.759898,80,-50
6,0,0.430091,60,-10
6,0,0.42535,30,-50
6,0,0.534841,90,-50
6,0,0.438165,80,-70
6,0,0.433362,70,-60
6,0,0.461308,20,-80
6,0,0.599212,80,-60
6,1,2.140454,90,-20
6,0,0.636294,10,-30
6,0,0.544242,20,-70
6,0,0.790877,90,-80
6,0,0.820193,40,-100
6,0,0.423609,60,-20
6,0,0.715043,30,-100
6,0,0.69073,50,-10
6,0,0.851564,70,-100
6,1,1.919012,100,-10
6,0,1.303187,20,-10
6,0,0.672099,50,-20
6,0,0.433626,30,-70
6,0,0.877307,80,-30
6,0,0.407381,40,-90
6,0,0.451992,30,-10
7,0,1.149907,100,-50
7,0,0.661059,100,-80
7,0,0.831518,60,-100
7,0,0.651087,60,-70
7,1,1.21372,90,-20
7,0,0.594299,80,-90
7,0,0.495591,40,-90
7,0,0.536182,20,-60
7,0,0.471509,80,-100
7,0,1.089401,20,-50
7,0,0.706376,10,-40
7,0,0.554081,40,-60
7,0,0.95278,30,-60
7,0,0.631822,70,-40
7,0,0.514873,50,-80
7,0,1.011454,30,-40
7,1,1.360068,90,-20
7,0,0.991048,50,-60
7,0,0.452428,30,-100
7,0,1.030315,10,-10
7,0,2.321752,40,-40
7,0,0.633699,70,-50
7,0,1.061592,10,-30
7,0,0.696388,50,-50
7,1,2.121612,50,-10
7,0,6.401852,20,-80
7,0,0.421242,100,-50
7,0,0.408558,70,-70
7,0,0.596676,90,-80
7,0,1.201595,20,-10
7,0,6.39017,70,-100
7,0,0.475985,40,-90
7,1,3.317715,80,-30
7,0,1.526684,90,-50
7,0,0.478329,90,-50
7,0,0.488198,100,-60
7,0,0.448807,30,-50
7,0,0.516881,20,-60
7,0,0.548705,40,-50
7,0,1.467382,100,-40
7,0,0.758174,20,-40
7,0,0.532429,80,-10
7,0,1.243361,30,-20
7,0,1.334254,60,-60
7,0,0.998012,10,-60
7,0,0.651351,30,-50
7,0,0.853405,100,-100
7,1,2.105178,100,-20
7,0,1.994302,20,-100
7,0,1.543583,50,-90
7,0,0.97451,80,-40
7,0,1.016891,20,-30
7,0,0.596966,70,-90
7,0,0.562268,10,-40
7,0,0.536208,50,-10
7,0,0.855711,60,-30
7,0,0.7056,100,-80
7,0,0.618245,80,-50
7,0,0.422172,10,-70
7,0,0.562028,90,-60
7,0,1.624651,60,-30
7,0,1.004955,40,-10
7,0,0.545262,60,-80
7,1,1.695786,70,-20
7,0,0.489297,60,-90
7,0,0.690088,30,-10
7,0,0.443208,90,-60
7,0,0.926672,30,-100
7,0,0.550484,90,-40
7,0,0.453871,70,-70
7,0,0.448402,90,-40
7,0,0.71556,30,-70
7,0,0.427627,30,-40
7,0,1.070873,50,-20
7,0,0.528983,70,-80
7,0,1.800312,60,-20
7,0,0.517494,10,-90
7,0,0.605862,20,-20
7,0,0.761748,60,-10
7,0,2.191874,100,-70
7,0,0.629649,30,-90
7,0,0.465621,20,-80
7,1,1.859588,80,-20
7,1,1.470624,90,-10
7,0,0.552813,80,-60
7,0,0.766664,40,-80
7,0,0.516755,60,-50
7,0,0.508608,100,-100
7,0,0.435132,10,-70
7,0,0.723755,40,-20
7,1,1.135496,90,-10
7,0,0.59068,50,-60
7,0,0.402736,90,-70
7,0,0.951589,70,-30
7,0,0.40636,50,-70
7,1,0.834207,100,-30
7,0,0.462562,40,-80
7,0,0.904836,10,-50
7,0,0.670127,10,-80
7,0,0.599499,100,-70
7,0,0.652797,40,-30
7,1,1.047386,90,-30
7,0,0.450233,100,-60
7,0,0.693431,20,-40
7,0,0.838807,40,-10
7,0,0.626147,20,-90
7,0,0.52609,80,-100
7,0,0.469339,40,-70
7,0,0.503333,40,-50
7,0,1.087858,10,-20
7,0,0.424611,70,-10
7,1,0.953328,70,-10
7,0,1.063826,40,-60
7,0,0.81061,20,-10
7,0,0.439314,60,-90
7,0,0.602803,30,-90
7,0,0.535399,30,-30
7,1,0.782675,100,-20
7,0,0.452476,80,-80
7,0,1.231698,10,-100
7,0,0.475209,100,-90
7,0,0.517177,50,-100
7,0,0.701753,40,-20
7,0,0.607002,50,-50
7,0,0.746995,70,-20
7,0,0.40228,70,-50
7,0,0.407566,50,-90
7,0,0.875472,60,-20
7,0,0.541529,90,-100
7,0,0.51635,50,-30
7,0,0.431918,70,-100
7,0,0.452449,90,-90
7,0,0.551613,20,-50
7,0,1.01416,70,-30
7,0,0.450444,20,-30
7,1,1.959602,100,-30
7,0,0.422269,10,-80
7,1,1.825803,80,-20
7,0,0.9182,30,-80
7,0,0.750993,40,-100
7,0,1.619657,60,-10
7,0,0.423073,10,-50
7,0,0.477811,40,-100
7,0,2.175283,10,-20
7,0,0.799586,50,-20
7,0,0.404325,30,-80
7,0,0.470743,20,-70
7,0,0.832512,50,-30
7,0,0.531969,40,-70
7,0,0.411127,100,-40
7,1,3.755983,80,-10
7,0,0.715146,80,-40
7,0,0.52654,20,-70
7,0,0.646844,70,-40
7,0,0.642182,30,-60
7,0,0.610992,10,-30
7,0,0.42023,90,-30
7,0,0.57259,50,-40
7,0,0.402674,60,-60
7,0,1.935654,20,-100
7,0,0.567527,10,-10
7,0,0.424362,100,-10
7,1,2.476135,100,-10
7,0,0.918343,70,-60
7,0,0.710231,30,-10
7,0,0.518472,20,-20
8,1,4.758736,80,-70
8,1,3.087023,90,-70
8,1,1.001012,80,-50
8,0,1.102356,20,-70
8,0,3.463232,60,-60
8,0,1.130785,10,-20
8,1,3.20225,70,-80
8,0,1.159643,60,-80
8,0,0.846481,40,-90
8,1,0.610138,100,-40
8,1,0.662545,100,-10
8,1,1.633053,60,-60
8,1,1.068968,90,-20
8,0,1.366952,20,-40
8,1,0.781877,40,-20
8,0,0.947771,50,-100
8,1,0.75473,90,-40
8,0,1.41674,30,-60
8,1,1.645367,80,-90
8,0,0.832572,60,-100
8,0,0.963626,10,-60
8,0,1.418437,50,-90
8,1,2.503306,70,-80
8,1,2.864856,70,-90
8,1,1.515854,70,-90
8,0,1.348521,30,-40
8,0,0.76336,20,-100
8,1,1.161374,70,-60
8,0,0.791989,20,-70
8,1,1.397367,60,-70
8,1,0.72224,100,-80
8,1,0.809748,90,-10
8,1,0.582253,90,-60
8,0,1.308169,30,-40
8,0,1.508981,10,-30
8,1,1.405956,30,-30
8,0,0.802911,10,-90
8,0,1.719664,60,-70
8,1,0.511332,70,-10
8,0,0.98384,10,-60
8,0,0.805403,10,-70
8,0,0.913961,30,-70
8,0,1.370655,40,-100
8,1,0.704885,80,-30
8,1,0.713563,70,-70
8,1,0.705503,60,-50
8,1,0.473727,100,-60
8,0,0.883424,30,-90
8,1,0.852833,20,-10
8,0,1.046864,90,-90
8,0,6.397997,10,-100
8,1,1.300203,90,-70
8,0,1.085616,20,-60
8,1,1.446362,10,-10
8,0,2.889897,60,-100
8,1,1.235552,80,-30
8,1,1.038285,100,-70
8,1,1.177807,80,-40
8,1,1.007807,100,-50
8,1,0.755969,90,-80
8,0,0.905904,70,-100
8,0,0.785568,40,-50
8,1,0.975882,70,-10
8,1,0.837935,90,-50
8,1,0.929409,70,-30
8,1,1.497395,40,-40
8,1,2.330484,100,-30
8,1,0.922899,80,-50
8,1,1.154906,30,-30
8,1,1.69733,70,-20
8,0,0.665998,20,-100
8,0,1.244782,10,-40
8,0,1.463744,50,-70
8,1,0.985775,90,-90
8,0,3.063341,50,-60
8,0,0.706633,80,-80
8,1,0.81149,80,-20
8,1,0.911959,50,-30
8,0,0.888802,90,-30
8,1,3.586003,30,-10
8,0,0.903647,20,-90
8,1,1.847899,100,-10
8,1,3.562976,100,-90
8,1,1.177819,50,-40
8,0,2.743368,10,-40
8,0,1.214612,90,-100
8,0,1.611301,80,-100
8,1,1.384267,40,-10
8,1,1.613838,90,-20
8,1,0.747046,90,-60
8,1,1.681451,50,-40
8,0,0.835814,40,-70
8,1,1.968417,40,-30
8,1,0.767145,50,-10
8,0,0.765615,50,-90
8,0,1.035546,40,-80
8,1,3.775664,60,-40
8,1,1.598726,10,-10
8,0,1.124449,100,-100
8,0,1.980443,30,-50
8,0,1.574413,50,-50
8,1,0.652128,60,-30
8,0,0.838935,60,-90
8,1,0.850005,100,-20
8,0,1.508897,20,-30
8,1,0.813664,100,-60
8,0,2.522376,20,-50
8,0,1.242464,10,-80
8,1,0.709305,90,-80
8,0,2.365302,30,-80
8,0,0.715585,80,-100
8,0,3.332357,20,-30
8,0,4.228682,30,-100
8,0,2.713706,80,-90
8,1,1.266509,30,-20
8,1,0.685337,50,-80
8,1,0.894658,80,-40
8,0,1.30386,30,-80
8,1,1.248319,70,-40
8,1,0.914852,70,-40
8,1,1.539582,30,-10
8,1,0.826661,100,-40
8,0,0.718722,30,-100
8,1,1.070571,80,-60
8,1,0.768822,100,-50
8,1,1.494321,40,-20
8,1,0.799793,90,-50
8,0,0.732556,40,-80
8,0,3.652281,40,-50
8,1,0.792209,100,-80
8,0,2.140575,20,-50
8,1,2.483896,60,-80
8,0,0.877847,10,-70
8,1,1.159133,30,-20
8,1,1.173376,80,-80
8,1,1.09144,80,-10
8,1,0.732315,40,-40
8,0,1.187664,10,-20
8,1,0.672949,60,-20
8,0,0.81914,50,-100
8,1,0.735241,90,-40
8,1,0.718917,50,-30
8,0,3.61489,60,-90
8,0,1.284069,50,-50
8,1,3.677549,60,-20
8,0,3.071686,30,-60
8,1,4.457747,60,-10
8,0,1.325204,100,-100
8,0,1.556569,30,-50
8,0,0.771614,10,-90
8,0,1.803562,100,-90
8,1,0.615983,40,-10
8,1,0.564033,90,-30
8,1,0.770386,70,-50
8,0,1.184498,20,-60
8,0,1.222644,10,-50
8,0,0.866788,10,-50
8,1,1.037017,90,-100
8,0,1.719458,50,-80
8,0,0.631874,20,-80
8,1,1.107404,70,-50
8,1,0.676067,70,-30
8,1,0.693293,100,-70
8,0,0.710092,30,-90
8,1,1.302225,70,-70
8,0,5.270935,40,-60
8,0,0.801824,40,-60
8,1,0.806286,70,-20
8,0,0.979062,10,-30
8,0,0.920455,30,-70
8,1,0.776509,60,-40
8,1,0.614635,50,-20
8,1,0.68306,100,-30
8,1,0.65325,60,-50
8,1,1.623318,100,-20
8,1,1.004067,20,-20
8,0,1.232085,10,-80
8,0,2.02028,40,-90
8,1,0.664217,80,-70
8,1,0.578699,60,-30
8,0,1.400603,20,-20
8,1,0.741677,40,-30
8,1,0.597004,20,-10
8,1,0.442082,80,-20
8,1,0.62089,90,-10
8,0,0.824629,20,-40
8,0,0.876095,50,-70
8,1,0.670139,70,-60
8,0,0.999588,10,-100
8,1,0.996196,60,-10
8,1,0.665604,50,-20
8,1,1.476335,70,-100
8,1,0.806635,80,-10
8,0,7.659116,40,-100
8,1,2.815693,50,-10
8,0,1.724353,50,-60
8,0,3.683962,40,-70
8,1,0.598153,80,-60
8,0,0.699342,20,-80
8,0,0.660683,20,-90
9,0,2.776914,20,-30
9,0,1.733812,70,-100
9,0,4.115796,100,-70
9,1,1.906334,60,-10
9,0,1.657835,70,-50
9,0,2.778874,20,-50
9,0,1.367647,30,-60
9,1,2.108924,90,-30
9,0,4.388199,80,-80
9,0,1.200245,60,-50
9,0,1.603775,40,-20
9,1,1.911158,90,-20
9,0,2.942342,90,-60
9,0,3.020201,10,-60
9,0,0.935076,70,-100
9,0,1.701598,80,-70
9,0,1.717095,30,-50
9,0,1.052233,30,-30
9,0,4.126654,40,-10
9,1,4.477621,30,-20
9,0,2.950919,80,-60
9,1,2.420393,80,-30
9,0,2.503465,40,-90
9,1,4.23135,20,-10
9,0,2.058131,100,-70
9,0,2.956801,40,-50
9,0,1.858832,60,-90
9,0,3.052131,60,-100
9,1,1.677777,100,-40
9,0,1.302978,80,-50
9,0,1.302177,20,-100
9,0,1.246137,30,-80
9,0,0.888455,30,-30
9,0,1.656134,70,-60
9,0,2.945623,30,-40
9,1,2.696758,90,-30
9,0,2.457078,30,-90
9,0,2.794291,10,-100
9,0,0.942407,20,-70
9,0,3.188342,60,-30
9,1,2.432129,80,-20
9,0,0.858382,20,-100
9,0,1.12426,60,-70
9,0,1.770727,80,-40
9,1,2.543374,80,-30
9,0,4.989468,20,-80
9,1,1.31364,100,-10
9,1,3.057362,60,-20
9,0,1.419578,60,-80
9,0,0.718106,90,-70
9,0,4.775253,100,-100
9,1,2.956147,10,-10
9,0,2.401489,100,-80
9,1,1.700904,90,-20
9,1,1.293006,100,-30
9,0,1.837441,20,-10
9,0,2.175288,30,-70
9,0,2.188289,50,-30
9,0,1.576389,50,-90
9,0,1.700842,50,-50
9,0,1.388676,80,-40
9,0,1.968873,30,-80
9,0,2.734018,80,-90
9,0,4.805154,40,-80
9,0,1.689297,10,-80
9,0,2.473351,80,-50
9,0,5.481957,60,-60
9,1,1.92363,70,-40
9,0,1.954307,10,-70
9,1,1.343955,60,-10
9,0,3.501837,50,-60
9,0,1.245482,70,-80
9,0,4.342664,100,-50
9,1,2.261414,70,-10
9,0,1.502625,20,-60
9,0,0.966001,40,-60
9,0,1.259902,40,-10
9,1,2.350123,50,-10
9,0,1.275257,80,-80
9,1,1.3479,80,-20
9,0,2.394603,10,-20
9,0,0.886801,10,-100
9,0,0.727385,50,-70
9,0,1.798131,40,-30
9,0,1.305891,90,-100
9,0,1.146168,70,-40
9,0,1.248525,60,-60
9,0,2.114642,10,-90
9,0,1.145186,90,-100
9,1,2.455109,100,-40
9,0,2.897107,20,-90
9,0,0.833281,40,-40
9,0,1.27523,70,-30
9,0,1.331945,30,-40
9,0,0.586721,50,-70
9,0,1.174769,40,-20
9,0,1.587384,70,-20
9,1,2.167358,100,-20
9,1,2.268575,30,-90
9,0,1.373153,10,-50
9,0,1.423869,10,-20
9,0,1.346668,90,-80
9,0,0.985199,80,-100
9,0,1.077866,50,-40
9,0,1.079151,10,-40
9,0,1.039831,50,-30
9,0,1.306401,30,-60
9,0,1.602084,100,-80
9,1,3.085902,100,-10
9,0,2.230444,90,-50
9,0,1.978434,10,-40
9,0,0.951035,10,-50
9,0,1.141075,70,-70
9,1,2.371086,70,-10
9,0,2.000439,60,-40
9,0,1.748335,10,-30
9,0,0.995063,40,-80
9,0,1.159128,50,-50
9,0,1.260508,70,-90
9,0,0.774681,20,-90
9,0,0.892328,60,-40
9,0,0.980601,30,-100
9,0,0.713373,40,-100
9,1,1.96869,100,-30
9,1,2.197791,80,-10
9,0,2.129973,60,-50
9,1,2.312693,60,-20
9,0,0.920733,70,-70
9,0,2.727265,100,-60
9,0,2.798464,20,-80
9,0,0.954347,70,-80
9,0,0.752477,10,-10
9,1,2.101623,90,-10
9,0,4.66885,20,-30
9,0,1.253808,50,-80
9,0,1.055213,20,-60
9,0,1.264959,60,-30
9,0,1.259035,40,-70
9,0,0.709045,60,-70
9,0,0.885038,90,-90
9,0,1.340968,10,-60
9,0,2.467667,90,-40
9,1,3.076178,90,-40
9,0,1.805241,20,-20
9,0,1.984247,20,-70
9,0,0.868491,40,-100
9,0,1.39719,60,-90
9,0,1.081165,80,-90
9,0,1.537651,50,-100
9,1,1.889068,100,-20
9,0,2.820736,50,-20
9,0,3.207577,10,-30
9,0,1.307129,50,-60
9,0,1.49025,30,-10
9,0,1.874864,20,-50
9,0,0.963516,30,-70
9,0,2.200932,100,-60
9,1,2.628791,20,-20
9,0,3.495604,100,-50
9,0,1.271566,80,-100
9,0,1.384414,90,-70
9,0,1.092558,100,-100
9,1,1.548887,70,-20
9,0,1.147107,70,-90
9,0,0.753778,40,-40
9,1,1.943022,30,-10
9,1,1.877159,50,-10
9,0,1.589492,50,-20
9,0,0.961044,60,-100
9,0,1.646349,50,-90
9,0,0.969166,90,-90
9,0,1.269466,20,-40
9,0,0.990275,60,-80
9,1,4.402769,70,-30
9,0,5.23069,90,-50
9,0,2.145782,80,-60
9,0,1.503791,10,-90
9,1,1.30309,90,-10
9,0,3.254349,40,-50
9,0,0.775568,30,-50
9,0,1.196175,30,-100
9,0,1.504297,40,-70
9,0,2.207662,20,-40
9,0,1.810792,90,-60
9,0,1.526297,40,-60
9,0,0.829672,80,-70
9,0,1.208409,30,-20
9,0,1.155577,40,-90
9,0,1.681037,100,-90
9,0,1.146061,50,-100
9,0,0.848058,70,-50
9,0,1.794792,10,-80
9,0,4.494547,50,-80
9,0,4.055245,70,-60
9,1,1.296823,80,-10
9,0,1.457334,50,-40
9,0,1.090801,100,-90
9,0,0.906733,90,-80
9,0,2.314224,10,-70
9,0,3.210187,40,-30
10,1,8.203874,80,-40
10,0,3.047535,30,-40
10,0,9.033433,20,-10
10,0,1.659654,70,-80
10,0,4.708999,20,-70
10,0,5.580913,40,-60
10,1,1.930356,10,-100
10,0,4.633001,70,-100
10,0,1.826936,30,-100
10,0,3.742301,20,-60
10,0,1.221227,10,-90
10,0,5.719401,40,-60
10,0,3.582137,90,-100
10,1,3.106156,90,-50
10,0,1.857754,20,-90
10,0,1.827025,50,-60
10,0,1.389653,50,-100
10,0,2.297619,40,-70
10,0,1.721588,20,-90
10,0,2.32881,60,-70
10,1,5.207376,80,-30
10,1,3.514744,20,-20
10,0,2.298255,80,-80
10,0,2.742853,20,-40
10,0,3.572791,10,-40
10,1,2.569662,40,-20
10,0,4.550895,60,-80
10,1,2.987855,80,-60
10,1,3.248788,30,-10
10,0,3.503589,40,-100
10,0,3.270955,60,-80
10,0,1.111723,40,-100
10,1,2.303414,80,-20
10,0,3.191395,80,-70
10,1,3.283466,40,-30
10,1,6.307373,80,-30
10,0,2.962888,40,-90
10,0,2.768892,10,-70
10,0,1.213451,80,-80
10,0,1.25705,80,-90
10,1,5.994692,60,-40
10,1,2.942927,100,-30
10,0,2.580919,100,-40
10,0,4.641415,90,-70
10,0,4.731915,80,-90
10,0,0.947022,90,-90
10,1,1.536977,10,-10
10,0,2.83058,10,-60
10,0,5.70518,90,-40
10,1,4.200691,70,-40
10,0,1.499467,80,-100
10,1,1.290835,20,-20
10,0,3.522737,60,-10
10,0,4.481062,50,-90
10,1,2.442054,10,-10
10,0,4.379905,90,-40
10,0,1.632599,10,-80
10,1,3.027321,90,-10
10,0,6.21365,50,-40
10,0,1.034086,60,-60
10,0,1.764548,10,-90
10,1,3.625741,90,-20
10,0,1.477217,90,-90
10,0,1.53407,70,-50
10,0,0.987884,70,-70
10,0,1.73653,30,-80
10,0,3.391041,60,-90
10,1,4.491861,30,-30
10,0,1.2927,60,-50
10,0,1.276518,100,-70
10,0,1.613866,20,-50
10,0,3.281062,20,-60
10,0,3.681831,100,-90
10,0,2.505985,10,-70
10,0,2.19332,20,-30
10,0,4.63777,90,-70
10,1,2.080461,80,-10
10,1,2.489744,90,-10
10,0,1.209165,80,-100
10,1,1.700575,50,-10
10,0,1.459925,20,-50
10,0,1.165342,100,-90
10,1,3.258331,40,-10
10,0,5.452208,30,-20
10,0,2.261865,100,-60
10,0,3.583209,50,-60
10,0,0.827782,50,-90
10,0,1.823772,50,-70
10,1,5.114324,100,-40
10,1,1.449006,60,-10
10,0,1.027669,70,-70
10,0,2.918474,30,-90
10,0,1.221233,90,-100
10,1,2.416448,100,-20
10,1,2.314995,100,-10
10,0,1.018633,60,-70
10,0,6.874716,100,-100
10,0,4.226825,80,-40
10,0,1.22983,70,-90
10,1,1.336519,70,-10
10,0,2.862811,70,-20
10,0,0.839852,10,-100
10,0,0.681794,70,-90
10,0,1.010227,100,-100
10,0,1.414279,20,-30
10,0,1.314256,10,-30
10,0,3.529429,60,-30
10,0,1.736369,40,-40
10,0,0.550432,70,-60
10,0,1.480195,30,-60
10,0,0.50509,100,-70
10,1,7.042066,30,-10
10,0,3.091969,40,-30
10,0,0.645496,60,-20
10,0,1.641009,90,-30
10,0,0.515016,30,-90
10,0,2.242828,90,-60
10,0,2.501702,10,-50
10,0,0.861098,50,-30
10,0,1.286332,10,-60
10,0,0.589739,100,-80
10,0,0.793787,50,-80
10,0,0.86174,30,-50
10,0,1.039096,60,-100
10,0,2.321463,40,-10
10,0,1.096219,70,-100
10,0,1.872131,100,-30
10,0,1.929,90,-80
10,0,1.071563,20,-80
10,0,0.760137,80,-70
10,1,3.325526,50,-10
10,0,2.348911,60,-30
10,0,7.107185,50,-20
10,0,0.492331,80,-50
10,0,2.636153,30,-50
10,0,0.942904,70,-80
10,0,1.372936,10,-20
10,0,0.642233,40,-80
10,0,4.027237,50,-70
10,0,4.158057,100,-60
10,0,0.723561,30,-80
10,1,2.303944,70,-10
10,0,1.911511,80,-20
10,0,0.950805,90,-30
10,0,1.764547,90,-60
10,0,1.634101,30,-70
10,0,5.468368,40,-90
10,0,2.277168,80,-50
10,0,8.070412,30,-60
10,0,2.487299,40,-50
10,0,1.111983,50,-40
10,0,1.768047,10,-50
10,0,3.093152,50,-30
10,0,3.181341,40,-20
10,0,1.018091,10,-40
10,0,3.708373,30,-30
10,1,5.187855,50,-20
10,0,2.016025,70,-20
10,0,3.755209,100,-50
10,0,2.072419,20,-80
10,0,1.377337,70,-60
10,0,1.813785,50,-100
10,1,1.809843,80,-10
10,0,4.685221,20,-100
10,0,3.405183,30,-100
10,0,2.816608,30,-70
10,0,1.363169,60,-40
10,0,0.865155,60,-90
10,0,0.851375,50,-80
10,0,3.028547,70,-50
10,0,1.232009,40,-70
10,0,1.403332,40,-50
10,1,2.535079,30,-20
10,0,2.477235,100,-80
10,0,2.773911,50,-50
10,0,0.930636,100,-50
10,0,4.241191,40,-40
10,0,2.053883,10,-80
10,1,2.870965,20,-10
10,0,3.927636,20,-100
10,0,5.734311,10,-20
10,0,2.180368,10,-30
10,0,1.929223,90,-50
10,0,0.943966,70,-40
10,0,2.52581,40,-80
10,0,3.373057,60,-100
10,0,1.689874,50,-50
10,1,5.281608,100,-20
10,0,2.30565,90,-80
10,0,3.73702,20,-40
11,0,1.54169,10,-80
11,0,1.371709,20,-60
11,1,1.641289,60,-30
11,1,1.283101,100,-20
11,0,1.603373,40,-80
11,1,1.006673,100,-40
11,1,2.938635,80,-50
11,0,1.505105,10,-70
11,1,1.192601,30,-10
11,0,1.237842,10,-10
11,0,1.663739,30,-60
11,1,1.369966,100,-20
11,0,1.790418,50,-100
11,0,1.378378,40,-30
11,0,2.919894,30,-50
11,0,2.479692,70,-80
11,0,5.176151,90,-60
11,0,1.413398,20,-70
11,1,0.728665,70,-20
11,1,2.078352,100,-60
11,1,1.615217,50,-20
11,1,2.314515,90,-50
11,0,1.874553,60,-100
11,0,1.139323,60,-60
11,1,2.185193,60,-30
11,0,1.693086,20,-40
11,1,0.717277,100,-30
11,0,1.883934,60,-100
11,0,1.691728,30,-80
11,0,1.467307,10,-100
11,0,1.188343,40,-90
11,0,1.184593,60,-90
11,0,0.933263,10,-20
11,0,0.79503,50,-50
11,1,0.82262,100,-30
11,0,1.625698,100,-70
11,1,1.820584,50,-20
11,0,1.143017,50,-30
11,1,1.101047,70,-30
11,0,0.964301,10,-60
11,0,1.089667,40,-30
11,0,0.793862,40,-40
11,0,1.157872,80,-60
11,0,1.50705,20,-20
11,1,0.72256,100,-10
11,0,1.649222,70,-50
11,0,1.930929,50,-70
11,0,0.657657,50,-60
11,1,1.051888,60,-20
11,0,0.765184,40,-70
11,0,3.597293,100,-60
11,0,1.361811,10,-80
11,1,0.991155,40,-10
11,0,1.403561,10,-30
11,1,1.039625,80,-10
11,0,1.242449,10,-20
11,0,1.63647,30,-50
11,0,1.2385,30,-20
11,0,1.20848,100,-70
11,0,1.387772,40,-50
11,0,0.991541,100,-90
11,0,1.347771,20,-100
11,0,3.553431,70,-100
11,0,1.039064,60,-90
11,0,1.457523,40,-60
11,0,1.146915,100,-80
11,0,0.929144,20,-20
11,0,0.736255,60,-60
11,0,1.454414,40,-100
11,0,0.944188,90,-30
11,0,2.710149,40,-60
11,1,1.14955,90,-20
11,1,3.468113,30,-20
11,0,1.908761,80,-90
11,1,1.164937,40,-20
11,0,1.538155,20,-40
11,0,1.680166,60,-70
11,1,1.353669,30,-10
11,0,1.455098,60,-50
11,0,1.352124,30,-100
11,0,1.157747,20,-50
11,0,0.995019,80,-100
11,0,1.343048,40,-100
11,0,1.141078,30,-80
11,0,0.914887,70,-70
11,0,1.29836,30,-70
11,0,1.162138,80,-100
11,1,1.144954,80,-30
11,0,0.878818,70,-90
11,0,0.791487,30,-30
11,0,2.563646,80,-70
11,1,2.080697,90,-50
11,1,2.482209,80,-40
11,0,1.594969,90,-100
11,0,1.238756,20,-100
11,0,1.057,40,-70
11,0,1.170351,40,-50
11,1,1.143625,70,-10
11,1,1.045604,90,-10
11,0,1.199449,90,-90
11,1,0.987503,100,-50
11,0,2.711328,50,-90
11,1,1.198953,20,-10
11,1,0.675374,60,-10
11,0,1.092024,50,-40
11,1,1.156338,70,-40
11,0,1.042068,50,-90
11,0,1.17222,70,-60
11,0,0.920828,30,-90
11,0,0.648007,10,-40
11,0,0.978234,60,-80
11,1,1.094888,90,-40
11,0,1.014957,10,-30
11,0,1.394256,70,-40
11,0,1.230012,100,-100
11,0,1.553537,20,-30
11,0,0.670669,100,-100
11,0,1.264101,60,-70
11,1,1.026034,20,-10
11,0,1.116575,70,-60
11,0,1.195298,10,-100
11,0,0.711964,40,-40
11,0,1.039285,20,-50
11,0,1.705282,20,-60
11,0,1.26464,70,-80
11,1,1.010627,80,-40
11,1,0.973967,80,-10
11,0,1.122614,20,-90
11,1,0.890082,60,-10
11,1,1.057961,100,-40
11,1,1.147581,50,-30
11,0,1.313504,60,-80
11,0,1.168825,30,-60
11,0,1.070153,70,-100
11,0,1.27921,40,-80
11,0,1.088166,90,-80
11,0,1.112143,30,-100
11,0,1.951283,90,-60
11,0,2.069256,10,-90
11,0,1.365905,80,-90
11,1,0.906797,100,-50
11,1,0.922177,90,-10
11,0,1.681261,90,-80
11,1,1.074628,70,-20
11,0,1.31614,90,-70
11,1,0.963274,70,-10
11,0,0.761328,50,-50
11,0,2.128094,20,-30
11,0,0.766747,20,-90
11,0,0.955356,70,-70
11,1,0.765999,10,-10
11,0,1.266693,20,-80
11,1,1.251891,60,-20
11,1,0.710148,50,-10
11,1,0.629236,50,-10
11,1,1.136508,90,-40
11,0,1.031164,60,-40
11,0,0.962033,100,-90
11,0,1.639777,70,-50
11,0,1.177867,10,-50
11,0,0.926746,10,-40
11,0,0.837805,30,-40
11,1,0.752534,80,-20
11,1,0.878008,80,-20
11,0,0.862552,100,-80
11,0,0.799837,40,-90
11,1,0.74781,70,-30
11,0,0.778046,90,-100
11,0,0.96717,30,-40
11,0,0.612111,80,-80
11,0,0.63941,30,-30
11,1,1.089111,100,-10
11,0,1.03331,50,-80
11,0,0.851856,50,-40
11,1,1.725103,80,-50
11,1,1.171698,40,-10
11,0,1.056665,90,-90
11,0,0.937951,50,-80
11,0,1.527953,70,-90
11,0,1.174402,10,-50
11,0,1.723248,50,-70
11,0,1.154004,50,-100
11,1,0.768008,90,-30
11,0,0.964583,10,-90
11,0,0.705732,30,-70
11,0,0.809353,50,-60
11,0,2.021016,90,-70
11,0,0.671815,80,-80
11,0,0.672515,10,-70
11,0,0.865973,20,-70
11,0,1.027345,30,-90
11,0,1.230005,80,-60
11,0,1.536333,40,-20
11,0,1.526502,80,-70
11,1,0.829188,90,-20
11,1,0.943985,80,-30
11,0,0.845868,10,-60
11,1,1.416481,60,-40
11,0,0.996386,20,-80
