,subj_idx,response,rt,gain,loss
4908,25,0,1.642,1,-9
4909,25,0,1.493,1,-10
4910,25,1,1.797,2,-1
4911,25,1,1.335,2,-2
4912,25,1,1.708,2,-3
4913,25,0,5.122,2,-4
4914,25,0,2.765,2,-5
4915,25,0,3.867,2,-6
4916,25,0,1.346,2,-7
4917,25,0,1.341,2,-8
4918,25,0,3.207,2,-9
4919,25,0,1.572,2,-10
4920,25,1,2.268,3,-1
4921,25,1,1.999,3,-2
4922,25,1,1.44,3,-3
4923,25,1,2.145,3,-4
4924,25,0,3.418,3,-5
4925,25,0,3.424,3,-6
4926,25,0,1.968,3,-7
4927,25,0,3.962,3,-8
4928,25,0,3.764,3,-9
4929,25,0,2.896,3,-10
4930,25,1,2.618,4,-1
4931,25,1,2.434,4,-2
4932,25,1,4.259,4,-3
4933,25,1,1.747,4,-4
4934,25,1,1.93,4,-5
4935,25,1,2.132,4,-6
4936,25,1,3.102,4,-7
4937,25,0,3.009,4,-8
4938,25,0,3.291,4,-9
4939,25,0,2.86,4,-10
4940,25,1,1.823,5,-1
4941,25,1,1.668,5,-2
4942,25,1,1.822,5,-3
4943,25,1,1.975,5,-4
4944,25,1,1.716,5,-5
4945,25,1,1.737,5,-6
4946,25,0,3.639,5,-7
4947,25,0,1.759,5,-8
4948,25,0,1.745,5,-9
4949,25,0,3.916,5,-10
4950,25,0,3.852,6,-1
4951,25,1,1.952,6,-2
4952,25,1,2.097,6,-3
4953,25,1,2.201,6,-4
4954,25,1,1.591,6,-5
4955,25,0,2.85,6,-6
4956,25,1,4.101,6,-7
4957,25,1,3.302,6,-8
4958,25,0,3.852,6,-9
4959,25,0,4.177,6,-10
4960,25,1,1.598,7,-1
4961,25,1,2.003,7,-2
4962,25,1,1.594,7,-3
4963,25,1,1.873,7,-4
4964,25,1,2.004,7,-5
4965,25,1,1.789,7,-6
4966,25,1,1.462,7,-7
4967,25,1,2.739,7,-8
4968,25,0,5.311,7,-9
4969,25,1,3.154,7,-10
4970,25,1,1.37,8,-1
4971,25,1,1.682,8,-2
4972,25,1,1.81,8,-3
4973,25,1,2.014,8,-4
4974,25,1,2.333,8,-5
4975,25,1,1.864,8,-6
4976,25,1,1.863,8,-7
4977,25,1,1.444,8,-8
4978,25,0,3.017,8,-9
4979,25,1,5.543,8,-10
4980,25,1,1.68,9,-1
4981,25,1,1.345,9,-2
4982,25,1,1.782,9,-3
4983,25,1,3.909,9,-4
4984,25,1,2.602,9,-5
4985,25,1,3.042,9,-6
4986,25,1,2.975,9,-7
4987,25,1,2.036,9,-8
4988,25,1,1.238,9,-9
4989,25,1,4.213,9,-10
4990,25,1,1.96,10,-1
4991,25,1,1.93,10,-2
4992,25,1,1.663,10,-3
4993,25,1,1.934,10,-4
4994,25,1,1.834,10,-5
4995,25,1,1.311,10,-6
4996,25,1,3.396,10,-7
4997,25,1,3.231,10,-8
4998,25,1,1.819,10,-9
4999,25,1,1.792,10,-10
5000,26,0,1.22,1,-1
5001,26,0,1.161,1,-2
5002,26,0,1.505,1,-3
5003,26,0,1.436,1,-4
5004,26,0,1.034,1,-5
5005,26,0,0.81,1,-6
5006,26,0,1.106,1,-7
5007,26,0,1.163,1,-8
5008,26,0,1.249,1,-9
5009,26,0,0.83,1,-10
5010,26,1,0.818,2,-1
5011,26,0,1.136,2,-2
5012,26,0,1.217,2,-3
5013,26,0,0.891,2,-4
5014,26,0,0.839,2,-5
5015,26,0,1.085,2,-6
5016,26,0,0.669,2,-7
5017,26,0,1.193,2,-8
5018,26,0,1.166,2,-9
5019,26,0,1.69,2,-10
5020,26,1,0.602,3,-1
5021,26,1,1.004,3,-2
5022,26,1,0.464,3,-3
5023,26,0,1.109,3,-4
5024,26,0,1.213,3,-5
5025,26,0,1.199,3,-6
5026,26,0,1.944,3,-7
5027,26,0,0.88,3,-8
5028,26,0,0.914,3,-9
5029,26,0,0.918,3,-10
5030,26,1,0.874,4,-1
5031,26,0,1.357,4,-2
5032,26,1,1.108,4,-3
5033,26,1,1.85,4,-4
5034,26,0,0.856,4,-5
5035,26,0,1.605,4,-6
5036,26,0,1.068,4,-7
5037,26,1,0.72,4,-8
5038,26,0,1.168,4,-9
5039,26,0,1.174,4,-10
5040,26,1,0.639,5,-1
5041,26,0,1.096,5,-2
5042,26,0,1.022,5,-3
5043,26,1,1.435,5,-4
5044,26,0,1.544,5,-5
5045,26,0,1.332,5,-6
5046,26,0,1.083,5,-7
5047,26,1,0.826,5,-8
5048,26,0,0.837,5,-9
5049,26,0,0.923,5,-10
5050,26,1,0.932,6,-1
5051,26,1,1.045,6,-2
5052,26,1,1.065,6,-3
5053,26,1,0.604,6,-4
5054,26,1,1.034,6,-5
5055,26,0,1.633,6,-6
5056,26,1,0.895,6,-7
5057,26,0,1.112,6,-8
5058,26,1,0.767,6,-9
5059,26,0,1.008,6,-10
5060,26,1,0.945,7,-1
5061,26,1,0.539,7,-2
5062,26,1,0.855,7,-3
5063,26,1,1.657,7,-4
5064,26,1,0.99,7,-5
5065,26,1,0.955,7,-6
5066,26,0,1.089,7,-7
5067,26,0,0.945,7,-8
5068,26,0,1.459,7,-9
5069,26,0,1.244,7,-10
5070,26,0,1.317,8,-1
5071,26,1,0.909,8,-2
5072,26,1,0.8,8,-3
5073,26,1,0.571,8,-4
5074,26,1,0.666,8,-5
5075,26,1,0.993,8,-6
5076,26,1,0.757,8,-7
5077,26,0,1.256,8,-8
5078,26,0,1.187,8,-9
5079,26,0,1.039,8,-10
5080,26,1,1.033,9,-1
5081,26,1,1.001,9,-2
5082,26,1,2.196,9,-3
5083,26,1,1.624,9,-4
5084,26,1,1.015,9,-5
5085,26,1,1.071,9,-6
5086,26,0,0.894,9,-7
5087,26,1,0.907,9,-8
5088,26,1,1.794,9,-9
5089,26,1,0.558,9,-10
5090,26,1,0.985,10,-1
5091,26,1,0.808,10,-2
5092,26,1,1.059,10,-3
5093,26,1,0.456,10,-4
5094,26,1,0.8,10,-5
5095,26,1,0.588,10,-6
5096,26,1,0.708,10,-7
5097,26,1,1.065,10,-8
5098,26,1,1.108,10,-9
5099,26,1,0.95,10,-10
5100,26,0,1.004,1,-1
5101,26,1,0.366,1,-2
5102,26,0,1.153,1,-3
5103,26,0,1.494,1,-4
5104,26,0,1.018,1,-5
5105,26,1,0.969,1,-6
5106,26,0,0.86,1,-7
5107,26,1,0.921,1,-8
5108,26,0,1.19,1,-9
5109,26,0,1.333,1,-10
5110,26,1,1.071,2,-1
5111,26,0,1.125,2,-2
5112,26,1,1.1,2,-3
5113,26,1,1.477,2,-4
5114,26,0,1.393,2,-5
5115,26,0,1.356,2,-6
5116,26,0,1.28,2,-7
5117,26,0,1.769,2,-8
5118,26,1,0.759,2,-9
5119,26,1,0.442,2,-10
5120,26,1,0.648,3,-1
5121,26,0,0.95,3,-2
5122,26,1,0.783,3,-3
5123,26,1,1.346,3,-4
5124,26,1,0.625,3,-5
5125,26,0,1.084,3,-6
5126,26,1,0.956,3,-7
5127,26,1,0.317,3,-8
5128,26,1,0.475,3,-9
5129,26,0,0.79,3,-10
5130,26,0,1.26,4,-1
5131,26,1,1.281,4,-2
5132,26,1,1.013,4,-3
5133,26,1,1.122,4,-4
5134,26,1,0.59,4,-5
5135,26,0,1.462,4,-6
5136,26,1,0.508,4,-7
5137,26,1,1.305,4,-8
5138,26,1,1.064,4,-9
5139,26,0,1.516,4,-10
5140,26,1,1.147,5,-1
5141,26,1,0.965,5,-2
5142,26,1,1.056,5,-3
5143,26,1,0.968,5,-4
5144,26,0,0.375,5,-5
5145,26,1,0.464,5,-6
5146,26,1,0.948,5,-7
5147,26,0,1.05,5,-8
5148,26,1,0.974,5,-9
5149,26,0,1.35,5,-10
5150,26,1,0.752,6,-1
5151,26,1,0.741,6,-2
5152,26,1,0.628,6,-3
5153,26,1,0.769,6,-4
5154,26,1,0.662,6,-5
5155,26,1,0.873,6,-6
5156,26,0,1.354,6,-7
5157,26,0,1.379,6,-8
5158,26,0,0.851,6,-9
5159,26,1,1.29,6,-10
5160,26,1,1.14,7,-1
5161,26,1,0.826,7,-2
5162,26,1,0.846,7,-3
5163,26,0,1.727,7,-4
5164,26,1,0.862,7,-5
5165,26,0,2.02,7,-6
5166,26,1,0.733,7,-7
5167,26,0,1.09,7,-8
5168,26,1,1.139,7,-9
5169,26,0,1.58,7,-10
5170,26,1,0.555,8,-1
5171,26,1,2.672,8,-2
5172,26,1,0.799,8,-3
5173,26,1,0.628,8,-4
5174,26,1,0.754,8,-5
5175,26,1,1.428,8,-6
5176,26,1,0.835,8,-7
5177,26,1,1.423,8,-8
5178,26,1,0.753,8,-9
5179,26,0,1.116,8,-10
5180,26,1,0.998,9,-1
5181,26,1,0.995,9,-2
5182,26,1,1.132,9,-3
5183,26,1,0.661,9,-4
5184,26,1,0.848,9,-5
5185,26,1,1.488,9,-6
5186,26,1,0.579,9,-7
5187,26,0,1.288,9,-8
5188,26,1,0.634,9,-9
5189,26,0,0.87,9,-10
5190,26,1,0.965,10,-1
5191,26,1,0.869,10,-2
5192,26,1,0.888,10,-3
5193,26,1,0.857,10,-4
5194,26,1,0.771,10,-5
5195,26,0,0.454,10,-6
5196,26,1,0.993,10,-7
5197,26,1,1.144,10,-8
5198,26,1,0.718,10,-9
5199,26,1,0.888,10,-10
5200,27,1,3.0,1,-1
5201,27,0,1.922,1,-2
5202,27,0,1.284,1,-3
5203,27,0,0.998,1,-4
5204,27,0,0.811,1,-5
5205,27,0,1.153,1,-6
5206,27,0,0.814,1,-7
5207,27,0,0.741,1,-8
5208,27,0,0.876,1,-9
5209,27,0,1.284,1,-10
5210,27,1,1.546,2,-1
5211,27,1,2.175,2,-2
5212,27,0,0.919,2,-3
5213,27,0,2.419,2,-4
5214,27,0,0.845,2,-5
5215,27,0,0.982,2,-6
5216,27,0,1.831,2,-7
5217,27,0,0.833,2,-8
5218,27,0,0.959,2,-9
5219,27,0,0.95,2,-10
5220,27,1,1.244,3,-1
5221,27,0,2.879,3,-2
5222,27,0,1.608,3,-3
5223,27,0,0.865,3,-4
5224,27,0,1.334,3,-5
5225,27,0,1.11,3,-6
5226,27,0,0.835,3,-7
5227,27,0,1.618,3,-8
5228,27,0,0.813,3,-9
5229,27,0,2.367,3,-10
5230,27,1,1.294,4,-1
5231,27,1,2.549,4,-2
5232,27,0,0.818,4,-3
5233,27,0,0.701,4,-4
5234,27,0,0.905,4,-5
5235,27,0,1.487,4,-6
5236,27,0,1.252,4,-7
5237,27,0,0.748,4,-8
5238,27,0,1.62,4,-9
5239,27,0,1.017,4,-10
5240,27,1,1.434,5,-1
5241,27,1,2.042,5,-2
5242,27,0,1.748,5,-3
5243,27,0,0.926,5,-4
5244,27,0,0.886,5,-5
5245,27,0,0.705,5,-6
5246,27,0,1.118,5,-7
5247,27,0,0.704,5,-8
5248,27,0,0.996,5,-9
5249,27,0,0.836,5,-10
5250,27,1,2.043,6,-1
5251,27,1,1.806,6,-2
5252,27,0,1.053,6,-3
5253,27,0,0.751,6,-4
5254,27,0,1.289,6,-5
5255,27,0,1.016,6,-6
5256,27,0,1.63,6,-7
5257,27,0,0.799,6,-8
5258,27,0,0.807,6,-9
5259,27,0,0.774,6,-10
5260,27,1,1.369,7,-1
5261,27,1,1.653,7,-2
5262,27,0,0.745,7,-3
5263,27,0,0.924,7,-4
5264,27,0,1.001,7,-5
5265,27,0,0.995,7,-6
5266,27,0,1.073,7,-7
5267,27,0,0.787,7,-8
5268,27,0,0.873,7,-9
5269,27,0,0.784,7,-10
5270,27,1,1.328,8,-1
5271,27,1,1.563,8,-2
5272,27,0,3.553,8,-3
5273,27,0,0.922,8,-4
5274,27,0,1.643,8,-5
5275,27,0,1.91,8,-6
5276,27,0,0.744,8,-7
5277,27,0,0.813,8,-8
5278,27,0,1.257,8,-9
5279,27,0,1.658,8,-10
5280,27,1,1.593,9,-1
5281,27,1,1.678,9,-2
5282,27,0,2.711,9,-3
5283,27,0,0.835,9,-4
5284,27,0,0.666,9,-5
5285,27,0,0.819,9,-6
5286,27,0,0.746,9,-7
5287,27,0,1.048,9,-8
5288,27,0,0.74,9,-9
5289,27,0,0.938,9,-10
5290,27,1,1.565,10,-1
5291,27,1,1.78,10,-2
5292,27,0,1.293,10,-3
5293,27,0,1.024,10,-4
5294,27,0,0.901,10,-5
5295,27,0,0.923,10,-6
5296,27,0,2.333,10,-7
5297,27,0,0.957,10,-8
5298,27,0,0.758,10,-9
5299,27,0,0.912,10,-10
5300,27,1,1.301,1,-1
5301,27,0,2.625,1,-2
5302,27,0,1.125,1,-3
5303,27,0,0.85,1,-4
5304,27,0,0.655,1,-5
5305,27,0,0.745,1,-6
5306,27,0,3.733,1,-7
5307,27,0,0.794,1,-8
5308,27,0,2.697,1,-9
5309,27,0,0.726,1,-10
5310,27,1,1.833,2,-1
5311,27,0,1.553,2,-2
5312,27,0,1.068,2,-3
5313,27,0,1.376,2,-4
5314,27,0,3.788,2,-5
5315,27,0,0.759,2,-6
5316,27,0,0.742,2,-7
5317,27,0,2.616,2,-8
5318,27,0,0.707,2,-9
5319,27,0,2.06,2,-10
5320,27,1,1.35,3,-1
5321,27,1,2.087,3,-2
5322,27,0,3.0,3,-3
5323,27,0,0.909,3,-4
5324,27,0,0.857,3,-5
5325,27,0,1.084,3,-6
5326,27,0,1.468,3,-7
5327,27,0,0.77,3,-8
5328,27,0,2.131,3,-9
5329,27,0,0.924,3,-10
5330,27,1,1.445,4,-1
5331,27,1,2.496,4,-2
5332,27,0,1.492,4,-3
5333,27,0,2.059,4,-4
5334,27,0,0.757,4,-5
5335,27,0,3.008,4,-6
5336,27,0,3.894,4,-7
5337,27,0,1.867,4,-8
5338,27,0,1.048,4,-9
5339,27,0,2.069,4,-10
5340,27,1,2.68,5,-1
5341,27,1,1.561,5,-2
5342,27,0,4.379,5,-3
5343,27,0,1.11,5,-4
5344,27,0,0.705,5,-5
5345,27,0,0.723,5,-6
5346,27,0,0.759,5,-7
5347,27,0,1.047,5,-8
5348,27,0,0.756,5,-9
5349,27,0,0.75,5,-10
5350,27,1,1.228,6,-1
5351,27,1,3.204,6,-2
5352,27,0,5.977,6,-3
5353,27,0,2.428,6,-4
5354,27,0,1.296,6,-5
5355,27,0,2.317,6,-6
5356,27,0,0.74,6,-7
5357,27,0,7.81,6,-8
5358,27,0,2.668,6,-9
5359,27,0,0.85,6,-10
5360,27,1,1.482,7,-1
5361,27,1,3.248,7,-2
5362,27,0,0.935,7,-3
5363,27,0,0.775,7,-4
5364,27,0,0.712,7,-5
5365,27,0,0.73,7,-6
5366,27,0,0.827,7,-7
5367,27,0,0.635,7,-8
5368,27,0,0.665,7,-9
5369,27,0,2.1,7,-10
5370,27,1,1.066,8,-1
5371,27,1,2.375,8,-2
5372,27,0,1.071,8,-3
5373,27,0,0.779,8,-4
5374,27,0,0.704,8,-5
5375,27,0,1.374,8,-6
5376,27,0,0.782,8,-7
5377,27,1,1.895,8,-8
5378,27,0,2.64,8,-9
5379,27,0,0.681,8,-10
5380,27,1,1.089,9,-1
5381,27,1,2.17,9,-2
5382,27,0,2.868,9,-3
5383,27,0,2.451,9,-4
5384,27,0,1.471,9,-5
5385,27,0,1.217,9,-6
5386,27,0,0.729,9,-7
5387,27,0,1.054,9,-8
5388,27,0,0.738,9,-9
5389,27,0,2.024,9,-10
5390,27,1,3.47,10,-1
5391,27,1,1.683,10,-2
5392,27,0,2.797,10,-3
5393,27,0,1.942,10,-4
5394,27,0,3.915,10,-5
5395,27,0,1.083,10,-6
5396,27,0,0.782,10,-7
5397,27,0,4.302,10,-8
5398,27,0,1.981,10,-9
5399,27,0,0.712,10,-10
5400,28,0,1.301,1,-1
5401,28,0,1.277,1,-2
5402,28,0,1.263,1,-3
5403,28,0,1.21,1,-4
5404,28,0,0.906,1,-5
5405,28,0,1.346,1,-6
5406,28,0,1.383,1,-7
5407,28,0,1.16,1,-8
5408,28,0,1.038,1,-9
5409,28,0,0.875,1,-10
5410,28,0,1.168,2,-1
5411,28,0,0.905,2,-2
5412,28,0,0.955,2,-3
5413,28,0,1.019,2,-4
5414,28,0,0.922,2,-5
5415,28,0,0.892,2,-6
5416,28,0,1.306,2,-7
5417,28,0,1.334,2,-8
5418,28,0,1.135,2,-9
5419,28,0,1.165,2,-10
5420,28,0,1.398,3,-1
5421,28,0,0.907,3,-2
5422,28,0,1.277,3,-3
5423,28,0,1.445,3,-4
5424,28,0,1.029,3,-5
5425,28,0,1.596,3,-6
5426,28,0,2.117,3,-7
5427,28,0,1.131,3,-8
5428,28,0,1.511,3,-9
5429,28,0,1.498,3,-10
5430,28,0,1.337,4,-1
5431,28,0,1.007,4,-2
5432,28,0,1.097,4,-3
5433,28,0,1.506,4,-4
5434,28,0,1.758,4,-5
5435,28,0,1.631,4,-6
5436,28,0,1.337,4,-7
5437,28,0,1.202,4,-8
5438,28,0,1.169,4,-9
5439,28,0,1.084,4,-10
5440,28,1,2.215,5,-1
5441,28,0,1.025,5,-2
5442,28,0,0.794,5,-3
5443,28,0,1.357,5,-4
5444,28,0,1.315,5,-5
5445,28,0,1.014,5,-6
5446,28,0,0.806,5,-7
5447,28,0,1.201,5,-8
5448,28,0,1.365,5,-9
5449,28,0,1.02,5,-10
5450,28,0,0.871,6,-1
5451,28,1,3.337,6,-2
5452,28,0,1.057,6,-3
5453,28,0,1.302,6,-4
5454,28,0,1.112,6,-5
5455,28,0,0.949,6,-6
5456,28,0,0.955,6,-7
5457,28,0,1.267,6,-8
5458,28,0,1.169,6,-9
5459,28,0,1.194,6,-10
5460,28,1,1.655,7,-1
5461,28,1,2.025,7,-2
5462,28,0,1.185,7,-3
5463,28,0,1.064,7,-4
5464,28,0,1.898,7,-5
5465,28,0,1.45,7,-6
5466,28,0,0.836,7,-7
5467,28,0,1.598,7,-8
5468,28,0,0.926,7,-9
5469,28,0,1.98,7,-10
5470,28,1,1.18,8,-1
5471,28,1,1.384,8,-2
5472,28,1,1.483,8,-3
5473,28,1,1.652,8,-4
5474,28,0,1.468,8,-5
5475,28,0,1.111,8,-6
5476,28,0,1.675,8,-7
5477,28,0,1.094,8,-8
5478,28,0,1.142,8,-9
5479,28,0,1.089,8,-10
5480,28,1,1.318,9,-1
5481,28,1,2.321,9,-2
5482,28,1,1.666,9,-3
5483,28,0,1.853,9,-4
5484,28,0,1.248,9,-5
5485,28,0,0.908,9,-6
5486,28,0,0.825,9,-7
5487,28,0,1.241,9,-8
5488,28,0,1.112,9,-9
5489,28,0,1.373,9,-10
5490,28,1,1.472,10,-1
5491,28,1,1.182,10,-2
5492,28,1,3.201,10,-3
5493,28,1,1.954,10,-4
5494,28,0,1.209,10,-5
5495,28,0,2.663,10,-6
5496,28,0,1.189,10,-7
5497,28,0,1.601,10,-8
5498,28,0,1.365,10,-9
5499,28,0,1.852,10,-10
5500,28,0,0.845,1,-1
5501,28,0,0.79,1,-2
5502,28,0,0.899,1,-3
5503,28,0,2.205,1,-4
5504,28,0,1.279,1,-5
5505,28,0,1.211,1,-6
5506,28,0,0.849,1,-7
5507,28,0,1.592,1,-8
5508,28,0,0.888,1,-9
5509,28,0,0.904,1,-10
5510,28,0,1.086,2,-1
5511,28,0,0.901,2,-2
5512,28,0,1.113,2,-3
5513,28,0,0.936,2,-4
5514,28,0,0.983,2,-5
5515,28,0,0.927,2,-6
5516,28,0,0.983,2,-7
5517,28,0,1.359,2,-8
5518,28,0,1.192,2,-9
5519,28,0,1.133,2,-10
5520,28,0,1.41,3,-1
5521,28,0,0.916,3,-2
5522,28,0,1.063,3,-3
5523,28,0,1.142,3,-4
5524,28,0,1.063,3,-5
5525,28,0,1.412,3,-6
5526,28,0,0.962,3,-7
5527,28,0,1.156,3,-8
5528,28,0,2.116,3,-9
5529,28,0,1.176,3,-10
5530,28,1,1.908,4,-1
5531,28,0,1.457,4,-2
5532,28,0,0.903,4,-3
5533,28,0,0.837,4,-4
5534,28,0,1.141,4,-5
5535,28,0,1.059,4,-6
5536,28,0,0.955,4,-7
5537,28,0,1.069,4,-8
5538,28,0,0.875,4,-9
5539,28,0,1.224,4,-10
5540,28,1,1.429,5,-1
5541,28,0,1.067,5,-2
5542,28,0,0.821,5,-3
5543,28,0,0.953,5,-4
5544,28,0,1.187,5,-5
5545,28,0,1.347,5,-6
5546,28,0,1.269,5,-7
5547,28,0,1.889,5,-8
5548,28,0,1.376,5,-9
5549,28,0,1.693,5,-10
5550,28,1,1.646,6,-1
5551,28,0,1.595,6,-2
5552,28,1,2.095,6,-3
5553,28,0,3.615,6,-4
5554,28,0,1.528,6,-5
5555,28,0,0.97,6,-6
5556,28,0,0.902,6,-7
5557,28,0,2.399,6,-8
5558,28,0,1.325,6,-9
5559,28,0,1.396,6,-10
5560,28,1,1.508,7,-1
5561,28,1,1.279,7,-2
5562,28,1,1.744,7,-3
5563,28,0,1.066,7,-4
5564,28,0,0.874,7,-5
5565,28,0,1.623,7,-6
5566,28,0,0.955,7,-7
5567,28,0,1.139,7,-8
5568,28,0,1.714,7,-9
5569,28,0,1.028,7,-10
5570,28,1,1.398,8,-1
5571,28,1,1.621,8,-2
5572,28,1,3.242,8,-3
5573,28,0,1.676,8,-4
5574,28,0,2.075,8,-5
5575,28,0,0.912,8,-6
5576,28,0,0.767,8,-7
5577,28,0,1.219,8,-8
5578,28,0,1.123,8,-9
5579,28,0,1.111,8,-10
5580,28,1,1.307,9,-1
5581,28,1,1.158,9,-2
5582,28,0,1.194,9,-3
5583,28,0,1.121,9,-4
5584,28,0,1.505,9,-5
5585,28,0,1.167,9,-6
5586,28,0,1.548,9,-7
5587,28,0,1.75,9,-8
5588,28,0,1.927,9,-9
5589,28,0,1.483,9,-10
5590,28,1,1.962,10,-1
5591,28,1,1.134,10,-2
5592,28,1,1.786,10,-3
5593,28,1,1.251,10,-4
5594,28,0,1.348,10,-5
5595,28,1,4.844,10,-6
5596,28,0,1.857,10,-7
5597,28,0,1.622,10,-8
5598,28,0,1.289,10,-9
5599,28,0,1.147,10,-10
5600,29,1,0.772,1,-1
5601,29,0,1.14,1,-2
5602,29,0,1.02,1,-3
5603,29,0,0.792,1,-4
5604,29,0,1.127,1,-5
5605,29,0,0.913,1,-6
5606,29,0,1.008,1,-7
5607,29,0,0.842,1,-8
5608,29,0,1.136,1,-9
5609,29,0,0.877,1,-10
5610,29,1,0.898,2,-1
5611,29,1,0.968,2,-2
5612,29,0,0.881,2,-3
5613,29,0,1.369,2,-4
5614,29,0,1.627,2,-5
5615,29,0,0.916,2,-6
5616,29,0,1.696,2,-7
5617,29,0,1.017,2,-8
5618,29,0,0.71,2,-9
5619,29,0,0.993,2,-10
5620,29,1,0.824,3,-1
5621,29,1,1.101,3,-2
5622,29,1,1.025,3,-3
5623,29,0,0.745,3,-4
5624,29,0,1.009,3,-5
5625,29,0,0.867,3,-6
5626,29,0,0.699,3,-7
5627,29,0,0.955,3,-8
5628,29,0,1.301,3,-9
5629,29,0,1.431,3,-10
5630,29,1,0.85,4,-1
5631,29,1,0.902,4,-2
5632,29,1,0.932,4,-3
5633,29,1,1.406,4,-4
5634,29,0,0.827,4,-5
5635,29,0,0.795,4,-6
5636,29,0,0.735,4,-7
5637,29,0,1.798,4,-8
5638,29,0,1.235,4,-9
5639,29,0,0.815,4,-10
5640,29,1,0.834,5,-1
5641,29,1,0.745,5,-2
5642,29,1,0.867,5,-3
5643,29,1,1.091,5,-4
5644,29,1,2.203,5,-5
5645,29,0,2.381,5,-6
5646,29,0,0.858,5,-7
5647,29,0,0.983,5,-8
5648,29,0,1.146,5,-9
5649,29,0,1.15,5,-10
5650,29,1,0.784,6,-1
5651,29,1,0.98,6,-2
5652,29,1,1.292,6,-3
5653,29,1,0.833,6,-4
5654,29,1,0.833,6,-5
5655,29,0,0.889,6,-6
5656,29,0,1.175,6,-7
5657,29,0,1.179,6,-8
5658,29,0,1.298,6,-9
5659,29,0,1.192,6,-10
5660,29,1,0.748,7,-1
5661,29,1,0.984,7,-2
5662,29,1,1.835,7,-3
5663,29,1,1.009,7,-4
5664,29,1,0.819,7,-5
5665,29,0,1.755,7,-6
5666,29,0,1.121,7,-7
5667,29,0,0.976,7,-8
5668,29,0,0.783,7,-9
5669,29,0,0.801,7,-10
5670,29,1,0.933,8,-1
5671,29,1,0.983,8,-2
5672,29,1,0.806,8,-3
5673,29,1,2.857,8,-4
5674,29,1,0.914,8,-5
5675,29,0,2.99,8,-6
5676,29,0,1.656,8,-7
5677,29,0,1.467,8,-8
5678,29,0,0.936,8,-9
5679,29,0,0.801,8,-10
5680,29,1,1.001,9,-1
5681,29,1,0.884,9,-2
5682,29,1,0.96,9,-3
5683,29,1,1.055,9,-4
5684,29,1,0.818,9,-5
5685,29,1,0.966,9,-6
5686,29,1,3.286,9,-7
5687,29,0,2.857,9,-8
5688,29,0,1.718,9,-9
5689,29,0,0.798,9,-10
5690,29,1,1.654,10,-1
5691,29,1,1.036,10,-2
5692,29,1,1.016,10,-3
5693,29,1,1.032,10,-4
5694,29,1,2.965,10,-5
5695,29,1,2.475,10,-6
5696,29,0,2.022,10,-7
5697,29,0,0.992,10,-8
5698,29,0,0.972,10,-9
5699,29,0,6.031,10,-10
5700,29,1,0.835,1,-1
5701,29,0,1.713,1,-2
5702,29,0,1.344,1,-3
5703,29,0,0.958,1,-4
5704,29,0,1.225,1,-5
5705,29,0,0.928,1,-6
5706,29,0,0.783,1,-7
5707,29,0,1.124,1,-8
5708,29,0,1.244,1,-9
5709,29,0,0.868,1,-10
5710,29,1,1.063,2,-1
5711,29,1,1.077,2,-2
5712,29,0,0.917,2,-3
5713,29,0,1.16,2,-4
5714,29,0,1.425,2,-5
5715,29,0,1.168,2,-6
5716,29,0,1.088,2,-7
5717,29,0,1.154,2,-8
5718,29,0,0.914,2,-9
5719,29,0,1.042,2,-10
5720,29,1,0.998,3,-1
5721,29,1,1.455,3,-2
5722,29,1,1.051,3,-3
5723,29,0,0.807,3,-4
5724,29,0,0.824,3,-5
5725,29,0,1.223,3,-6
5726,29,0,0.712,3,-7
5727,29,0,1.132,3,-8
5728,29,0,0.94,3,-9
5729,29,0,0.843,3,-10
5730,29,1,1.01,4,-1
5731,29,1,1.496,4,-2
5732,29,0,0.781,4,-3
5733,29,1,1.328,4,-4
5734,29,0,0.816,4,-5
5735,29,0,0.873,4,-6
5736,29,0,1.309,4,-7
5737,29,0,1.486,4,-8
5738,29,0,0.959,4,-9
5739,29,0,0.932,4,-10
5740,29,1,0.928,5,-1
5741,29,0,0.906,5,-2
5742,29,1,1.079,5,-3
5743,29,0,1.012,5,-4
5744,29,1,1.084,5,-5
5745,29,0,0.971,5,-6
5746,29,0,0.813,5,-7
5747,29,0,0.897,5,-8
5748,29,0,0.865,5,-9
5749,29,0,1.498,5,-10
5750,29,1,0.939,6,-1
5751,29,1,1.018,6,-2
5752,29,0,1.385,6,-3
5753,29,0,0.993,6,-4
5754,29,0,1.032,6,-5
5755,29,1,1.969,6,-6
5756,29,0,1.801,6,-7
5757,29,0,0.963,6,-8
5758,29,0,1.297,6,-9
5759,29,0,0.905,6,-10
5760,29,1,0.988,7,-1
5761,29,1,0.722,7,-2
5762,29,1,0.964,7,-3
5763,29,1,1.341,7,-4
5764,29,0,1.128,7,-5
5765,29,0,1.264,7,-6
5766,29,0,1.501,7,-7
5767,29,0,1.443,7,-8
5768,29,0,1.213,7,-9
5769,29,0,0.896,7,-10
5770,29,1,0.951,8,-1
5771,29,1,1.284,8,-2
5772,29,1,0.967,8,-3
5773,29,1,1.696,8,-4
5774,29,1,1.234,8,-5
5775,29,1,1.407,8,-6
5776,29,1,0.768,8,-7
5777,29,0,2.073,8,-8
5778,29,0,1.701,8,-9
5779,29,0,1.314,8,-10
5780,29,1,1.142,9,-1
