,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
t_subj.26,t_subj,True,False,True,t_subj.26,(),['subj_idx'],False,26,,,,,,,0.27198497258494464,0.05333154171607316,0.15711296475862582,0.23759479112348802,0.2751538248684671,0.3104203890938918,0.365882112583753,0.0015284442422520749,0.4315361343043079
t_subj.27,t_subj,True,False,True,t_subj.27,(),['subj_idx'],False,27,,,,,,,0.36921261758545076,0.011708786675244094,0.3432851597747974,0.3622309145782496,0.37037419166737495,0.37769356709360336,0.38860141896927614,0.0003107735431513051,0.3822847119215066
t_subj.28,t_subj,True,False,True,t_subj.28,(),['subj_idx'],False,28,,,,,,,0.5300706725976476,0.011503034416240171,0.5034802463757617,0.5231594435508614,0.5314215882567194,0.5382563721727033,0.5488794393353089,0.00024665849472160436,0.5506724093484666
t_subj.29,t_subj,True,False,True,t_subj.29,(),['subj_idx'],False,29,,,,,,,0.48450521697164367,0.01060611774818763,0.4610989756846577,0.47800086688031007,0.4855039041354854,0.49208181249782135,0.5022962572220055,0.0002654331856086152,0.504965507844414
t_subj.30,t_subj,True,False,True,t_subj.30,(),['subj_idx'],False,30,,,,,,,0.558367994348436,0.015864834198175252,0.521809488475946,0.549355778286242,0.5598135775888446,0.5694917682738931,0.5846196418037654,0.0005273905548353574,0.590281621308252
t_subj.31,t_subj,True,False,True,t_subj.31,(),['subj_idx'],False,31,,,,,,,0.5705788587880511,0.012710636392749976,0.5426360400188387,0.5631241406471541,0.5717753500735122,0.5795214540651418,0.591529070589703,0.0003331971379864824,0.5875340901011288
t_subj.32,t_subj,True,False,True,t_subj.32,(),['subj_idx'],False,32,,,,,,,0.6515395942445682,0.020503583427227676,0.6077690556940832,0.63873319156627,0.6528777065281374,0.6660786904834891,0.6871147882679505,0.0005032785012316848,0.6651246026740857
t_subj.33,t_subj,True,False,True,t_subj.33,(),['subj_idx'],False,33,,,,,,,0.5722991513484149,0.01613883249736096,0.5359157860317663,0.56252402567296,0.5736331427442699,0.5836525081716083,0.5992761279669048,0.0003858279434159244,0.5845313680629772
t_subj.34,t_subj,True,False,True,t_subj.34,(),['subj_idx'],False,34,,,,,,,0.530668390416488,0.014913134499807032,0.4969250589347512,0.5215204026033678,0.5322213154770947,0.5410639853606254,0.5557360181415868,0.0003964243428346729,0.5312515798612183
t_subj.35,t_subj,True,False,True,t_subj.35,(),['subj_idx'],False,35,,,,,,,0.5712647074921977,0.02944451183348988,0.5106456589727273,0.5519767768599918,0.5733922062266574,0.5919047642100023,0.6250577446418146,0.0009636590073691068,0.6018932338814186
