"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"23067","sub-105",105,"Equal indifference",180.527,4,32,5,0.824,"strongly_accept",4
"23068","sub-105",105,"Equal indifference",187.528,4,32,12,1.132,"strongly_accept",4
"23069","sub-105",105,"Equal indifference",192.929,4,22,11,2.473,"strongly_accept",4
"23070","sub-105",105,"Equal indifference",201.03,4,36,10,0.824,"strongly_accept",4
"23071","sub-105",105,"Equal indifference",207.231,4,24,17,0.825,"strongly_accept",4
"23072","sub-105",105,"Equal indifference",216.333,4,32,14,0.929,"strongly_accept",4
"23073","sub-105",105,"Equal indifference",224.234,4,10,15,1.545,"strongly_reject",1
"23074","sub-105",105,"Equal indifference",234.137,4,16,6,1.34,"strongly_accept",4
"23075","sub-105",105,"Equal indifference",242.321,4,20,7,0.721,"strongly_accept",4
"23076","sub-105",105,"Equal indifference",252.023,4,32,13,0.824,"strongly_accept",4
"23077","sub-105",105,"Equal indifference",257.423,4,20,20,1.03,"strongly_reject",1
"23078","sub-105",105,"Equal indifference",266.325,4,20,5,0.721,"strongly_accept",4
"23079","sub-105",105,"Equal indifference",273.726,4,28,9,0.824,"strongly_accept",4
"23080","sub-105",105,"Equal indifference",279.227,4,16,13,0.72,"strongly_accept",4
"23081","sub-105",105,"Equal indifference",285.328,4,26,16,1.031,"strongly_accept",4
"23082","sub-105",105,"Equal indifference",291.429,4,38,9,0.825,"strongly_accept",4
"23083","sub-105",105,"Equal indifference",296.53,4,36,8,0.823,"strongly_accept",4
"23084","sub-105",105,"Equal indifference",302.231,4,24,14,1.134,"strongly_accept",4
"23085","sub-105",105,"Equal indifference",309.632,4,38,19,0.722,"strongly_accept",4
"23086","sub-105",105,"Equal indifference",315.233,4,28,17,0.926,"strongly_accept",4
"23087","sub-105",105,"Equal indifference",322.835,4,30,17,0.823,"strongly_accept",4
"23088","sub-105",105,"Equal indifference",328.536,4,40,12,0.825,"strongly_accept",4
"23089","sub-105",105,"Equal indifference",336.022,4,22,10,0.823,"strongly_accept",4
"23090","sub-105",105,"Equal indifference",341.222,4,22,19,1.032,"strongly_accept",4
"23091","sub-105",105,"Equal indifference",348.823,4,34,13,0.825,"strongly_accept",4
"23092","sub-105",105,"Equal indifference",356.824,4,16,17,1.236,"strongly_reject",1
"23093","sub-105",105,"Equal indifference",364.626,4,38,6,0.823,"strongly_accept",4
"23094","sub-105",105,"Equal indifference",371.327,4,38,15,1.032,"strongly_accept",4
"23095","sub-105",105,"Equal indifference",376.428,4,34,19,1.236,"strongly_accept",4
"23096","sub-105",105,"Equal indifference",382.228,4,38,14,0.825,"strongly_accept",4
"23097","sub-105",105,"Equal indifference",388.83,4,24,13,1.028,"strongly_accept",4
"23098","sub-105",105,"Equal indifference",396.631,4,10,7,1.34,"strongly_reject",1
"23099","sub-105",105,"Equal indifference",405.933,4,24,9,0.722,"strongly_accept",4
"23100","sub-105",105,"Equal indifference",411.534,4,20,9,1.031,"strongly_accept",4
"23101","sub-105",105,"Equal indifference",416.734,4,14,9,1.03,"strongly_accept",4
"23102","sub-105",105,"Equal indifference",422.335,4,40,18,0.824,"strongly_accept",4
"23103","sub-105",105,"Equal indifference",431.924,4,34,14,0.722,"strongly_accept",4
"23104","sub-105",105,"Equal indifference",441.024,4,20,15,1.441,"strongly_accept",4
"23105","sub-105",105,"Equal indifference",4.054,4,26,5,0.927,"strongly_accept",4
"23106","sub-105",105,"Equal indifference",12.026,4,32,15,0.926,"strongly_accept",4
"23107","sub-105",105,"Equal indifference",17.626,4,16,20,1.442,"strongly_reject",1
"23108","sub-105",105,"Equal indifference",26.928,4,28,16,1.029,"strongly_accept",4
"23109","sub-105",105,"Equal indifference",32.626,4,18,10,1.03,"strongly_accept",4
"23110","sub-105",105,"Equal indifference",41.527,4,16,9,1.751,"strongly_accept",4
"23111","sub-105",105,"Equal indifference",49.127,4,16,15,1.543,"strongly_reject",1
"23112","sub-105",105,"Equal indifference",56.029,4,36,9,0.927,"strongly_accept",4
"23113","sub-105",105,"Equal indifference",62.53,4,16,7,0.826,"strongly_accept",4
"23114","sub-105",105,"Equal indifference",68.231,4,12,18,1.031,"strongly_reject",1
"23115","sub-105",105,"Equal indifference",77.032,4,34,20,0.927,"strongly_accept",4
"23116","sub-105",105,"Equal indifference",82.633,4,32,7,0.823,"strongly_accept",4
"23117","sub-105",105,"Equal indifference",88.134,4,30,16,0.824,"strongly_accept",4
"23118","sub-105",105,"Equal indifference",95.936,4,12,6,1.132,"strongly_reject",1
"23119","sub-105",105,"Equal indifference",101.528,4,10,12,1.133,"strongly_reject",1
"23120","sub-105",105,"Equal indifference",106.528,4,40,8,0.928,"strongly_accept",4
"23121","sub-105",105,"Equal indifference",115.628,4,28,18,1.235,"strongly_accept",4
"23122","sub-105",105,"Equal indifference",123.028,4,26,13,0.927,"strongly_accept",4
"23123","sub-105",105,"Equal indifference",128.128,4,20,11,0.829,"strongly_accept",4
"23124","sub-105",105,"Equal indifference",137.028,4,22,18,0.927,"strongly_accept",4
"23125","sub-105",105,"Equal indifference",144.428,4,24,16,0.721,"strongly_accept",4
"23126","sub-105",105,"Equal indifference",151.029,4,34,7,0.722,"strongly_accept",4
"23127","sub-105",105,"Equal indifference",156.43,4,26,11,0.824,"strongly_accept",4
"23128","sub-105",105,"Equal indifference",164.531,4,14,10,1.442,"strongly_accept",4
"23129","sub-105",105,"Equal indifference",172.132,4,10,16,1.133,"strongly_reject",1
"23130","sub-105",105,"Equal indifference",181.034,4,20,16,1.03,"strongly_accept",4
"23131","sub-105",105,"Equal indifference",187.936,4,18,17,1.543,"strongly_reject",1
"23132","sub-105",105,"Equal indifference",193.629,4,36,14,1.032,"strongly_accept",4
"23133","sub-105",105,"Equal indifference",199.729,4,18,11,1.444,"strongly_accept",4
"23134","sub-105",105,"Equal indifference",204.931,4,40,5,0.824,"strongly_accept",4
"23135","sub-105",105,"Equal indifference",213.329,4,40,10,0.824,"strongly_accept",4
"23136","sub-105",105,"Equal indifference",218.829,4,10,19,1.235,"strongly_reject",1
"23137","sub-105",105,"Equal indifference",224.829,4,20,18,1.132,"strongly_accept",4
"23138","sub-105",105,"Equal indifference",233.83,4,22,16,1.234,"strongly_accept",4
"23139","sub-105",105,"Equal indifference",240.03,4,16,11,1.236,"strongly_accept",4
"23140","sub-105",105,"Equal indifference",247.93,4,18,6,1.134,"strongly_accept",4
"23141","sub-105",105,"Equal indifference",257.031,4,30,11,0.825,"strongly_accept",4
"23142","sub-105",105,"Equal indifference",263.732,4,28,7,0.823,"strongly_accept",4
"23143","sub-105",105,"Equal indifference",269.233,4,18,8,0.824,"strongly_accept",4
"23144","sub-105",105,"Equal indifference",275.334,4,24,15,0.822,"strongly_accept",4
"23145","sub-105",105,"Equal indifference",280.735,4,40,7,0.824,"strongly_accept",4
"23146","sub-105",105,"Equal indifference",288.93,4,26,18,1.238,"strongly_accept",4
"23147","sub-105",105,"Equal indifference",294.43,4,36,11,0.927,"strongly_accept",4
"23148","sub-105",105,"Equal indifference",299.631,4,12,8,1.546,"strongly_reject",1
"23149","sub-105",105,"Equal indifference",304.631,4,40,17,0.926,"strongly_accept",4
"23150","sub-105",105,"Equal indifference",314.331,4,34,12,1.029,"strongly_accept",4
"23151","sub-105",105,"Equal indifference",320.131,4,30,7,0.929,"strongly_accept",4
"23152","sub-105",105,"Equal indifference",326.031,4,40,15,0.721,"strongly_accept",4
"23153","sub-105",105,"Equal indifference",333.731,4,30,18,0.926,"strongly_accept",4
"23154","sub-105",105,"Equal indifference",341.331,4,36,19,0.825,"strongly_accept",4
"23155","sub-105",105,"Equal indifference",347.431,4,38,13,0.723,"strongly_accept",4
"23156","sub-105",105,"Equal indifference",352.531,4,16,8,1.031,"strongly_accept",4
"23157","sub-105",105,"Equal indifference",358.332,4,14,18,1.031,"strongly_reject",1
"23158","sub-105",105,"Equal indifference",364.933,4,32,11,1.134,"strongly_accept",4
"23159","sub-105",105,"Equal indifference",370.134,4,30,20,1.029,"strongly_accept",4
"23160","sub-105",105,"Equal indifference",379.736,4,12,15,1.235,"strongly_reject",1
"23161","sub-105",105,"Equal indifference",385.932,4,38,18,0.928,"strongly_accept",4
"23162","sub-105",105,"Equal indifference",395.232,4,20,6,1.751,"strongly_accept",4
"23163","sub-105",105,"Equal indifference",402.632,4,24,6,1.028,"strongly_accept",4
"23164","sub-105",105,"Equal indifference",410.132,4,24,20,2.164,"weakly_accept",3
"23165","sub-105",105,"Equal indifference",417.932,4,12,14,1.237,"strongly_reject",1
"23166","sub-105",105,"Equal indifference",424.132,4,30,12,0.825,"strongly_accept",4
"23167","sub-105",105,"Equal indifference",434.033,4,34,15,0.928,"strongly_accept",4
"23168","sub-105",105,"Equal indifference",441.033,4,24,11,0.823,"strongly_accept",4
"23169","sub-105",105,"Equal indifference",4.045,4,32,6,1.031,"strongly_accept",4
"23170","sub-105",105,"Equal indifference",9.133,4,12,12,0.927,"strongly_reject",1
"23171","sub-105",105,"Equal indifference",14.634,4,20,14,0.926,"strongly_accept",4
"23172","sub-105",105,"Equal indifference",21.635,4,30,5,0.823,"strongly_accept",4
"23173","sub-105",105,"Equal indifference",26.827,4,40,19,1.029,"strongly_accept",4
"23174","sub-105",105,"Equal indifference",32.927,4,34,10,0.928,"strongly_accept",4
"23175","sub-105",105,"Equal indifference",40.427,4,38,5,0.928,"strongly_accept",4
"23176","sub-105",105,"Equal indifference",47.827,4,28,19,1.237,"strongly_accept",4
"23177","sub-105",105,"Equal indifference",57.127,4,16,19,1.237,"strongly_reject",1
"23178","sub-105",105,"Equal indifference",62.127,4,24,7,0.823,"strongly_accept",4
"23179","sub-105",105,"Equal indifference",70.928,4,36,6,0.824,"strongly_accept",4
"23180","sub-105",105,"Equal indifference",80.529,4,28,11,0.721,"strongly_accept",4
"23181","sub-105",105,"Equal indifference",87.13,4,12,5,1.65,"strongly_accept",4
"23182","sub-105",105,"Equal indifference",92.631,4,20,19,1.646,"weakly_accept",3
"23183","sub-105",105,"Equal indifference",100.232,4,34,17,0.928,"strongly_accept",4
"23184","sub-105",105,"Equal indifference",109.334,4,40,6,0.824,"strongly_accept",4
"23185","sub-105",105,"Equal indifference",114.835,4,30,13,0.824,"strongly_accept",4
"23186","sub-105",105,"Equal indifference",120.228,4,14,11,1.443,"weakly_accept",3
"23187","sub-105",105,"Equal indifference",128.328,4,24,8,0.824,"strongly_accept",4
"23188","sub-105",105,"Equal indifference",136.729,4,10,13,1.341,"strongly_reject",1
"23189","sub-105",105,"Equal indifference",143.229,4,26,7,0.823,"strongly_accept",4
"23190","sub-105",105,"Equal indifference",150.929,4,32,9,0.825,"strongly_accept",4
"23191","sub-105",105,"Equal indifference",158.529,4,16,14,2.266,"strongly_accept",4
"23192","sub-105",105,"Equal indifference",168.229,4,26,8,0.824,"strongly_accept",4
"23193","sub-105",105,"Equal indifference",174.429,4,38,11,0.825,"strongly_accept",4
"23194","sub-105",105,"Equal indifference",180.13,4,38,10,0.822,"strongly_accept",4
"23195","sub-105",105,"Equal indifference",186.231,4,16,12,1.339,"weakly_accept",3
"23196","sub-105",105,"Equal indifference",192.032,4,14,19,1.339,"strongly_reject",1
"23197","sub-105",105,"Equal indifference",201.134,4,28,14,0.927,"strongly_accept",4
"23198","sub-105",105,"Equal indifference",207.735,4,24,19,1.03,"strongly_accept",4
"23199","sub-105",105,"Equal indifference",213.336,4,22,5,1.34,"strongly_accept",4
"23200","sub-105",105,"Equal indifference",219.23,4,34,18,0.825,"strongly_accept",4
"23201","sub-105",105,"Equal indifference",227.23,4,32,16,0.824,"strongly_accept",4
"23202","sub-105",105,"Equal indifference",233.03,4,36,13,1.031,"strongly_accept",4
"23203","sub-105",105,"Equal indifference",242.03,4,10,8,1.34,"strongly_reject",1
"23204","sub-105",105,"Equal indifference",249.83,4,22,14,1.441,"strongly_accept",4
"23205","sub-105",105,"Equal indifference",255.53,4,22,12,1.03,"strongly_accept",4
"23206","sub-105",105,"Equal indifference",262.23,4,28,12,0.824,"strongly_accept",4
"23207","sub-105",105,"Equal indifference",269.13,4,18,9,0.927,"strongly_accept",4
"23208","sub-105",105,"Equal indifference",276.933,4,10,5,1.235,"strongly_accept",4
"23209","sub-105",105,"Equal indifference",284.332,4,36,15,0.721,"strongly_accept",4
"23210","sub-105",105,"Equal indifference",291.233,4,40,13,0.722,"strongly_accept",4
"23211","sub-105",105,"Equal indifference",299.134,4,32,17,0.825,"strongly_accept",4
"23212","sub-105",105,"Equal indifference",306.535,4,32,18,0.722,"strongly_accept",4
"23213","sub-105",105,"Equal indifference",312.731,4,22,17,1.855,"weakly_accept",3
"23214","sub-105",105,"Equal indifference",320.933,4,26,10,1.133,"strongly_accept",4
"23215","sub-105",105,"Equal indifference",325.932,4,18,16,1.853,"weakly_reject",2
"23216","sub-105",105,"Equal indifference",334.832,4,12,16,1.546,"strongly_reject",1
"23217","sub-105",105,"Equal indifference",340.332,4,40,14,1.03,"strongly_accept",4
"23218","sub-105",105,"Equal indifference",349.632,4,10,14,1.339,"strongly_reject",1
"23219","sub-105",105,"Equal indifference",354.732,4,10,9,1.958,"weakly_reject",2
"23220","sub-105",105,"Equal indifference",363.632,4,18,18,1.236,"strongly_reject",1
"23221","sub-105",105,"Equal indifference",369.232,4,36,17,1.03,"strongly_accept",4
"23222","sub-105",105,"Equal indifference",378.132,4,14,5,1.649,"weakly_accept",3
"23223","sub-105",105,"Equal indifference",384.132,4,14,17,1.443,"strongly_reject",1
"23224","sub-105",105,"Equal indifference",394.034,4,24,12,0.928,"strongly_accept",4
"23225","sub-105",105,"Equal indifference",400.235,4,22,15,1.134,"strongly_accept",4
"23226","sub-105",105,"Equal indifference",407.833,4,14,20,1.649,"strongly_reject",1
"23227","sub-105",105,"Equal indifference",413.933,4,20,12,1.134,"strongly_accept",4
"23228","sub-105",105,"Equal indifference",419.133,4,30,15,1.133,"strongly_accept",4
"23229","sub-105",105,"Equal indifference",424.533,4,22,6,1.029,"strongly_accept",4
"23230","sub-105",105,"Equal indifference",430.233,4,40,9,0.722,"strongly_accept",4
"23231","sub-105",105,"Equal indifference",435.433,4,36,5,0.825,"strongly_accept",4
"23232","sub-105",105,"Equal indifference",441.033,4,32,19,0.727,"strongly_accept",4
"23233","sub-105",105,"Equal indifference",4.043,4,30,19,1.028,"strongly_accept",4
"23234","sub-105",105,"Equal indifference",13.336,4,36,20,0.824,"strongly_accept",4
"23235","sub-105",105,"Equal indifference",20.736,4,40,20,0.722,"strongly_accept",4
"23236","sub-105",105,"Equal indifference",26.336,4,18,7,1.236,"strongly_accept",4
"23237","sub-105",105,"Equal indifference",35.436,4,38,16,1.133,"strongly_accept",4
"23238","sub-105",105,"Equal indifference",42.136,4,40,11,0.823,"strongly_accept",4
"23239","sub-105",105,"Equal indifference",47.833,4,36,18,0.927,"strongly_accept",4
"23240","sub-105",105,"Equal indifference",54.036,4,16,10,1.545,"weakly_accept",3
"23241","sub-105",105,"Equal indifference",61.636,4,36,16,0.824,"strongly_accept",4
"23242","sub-105",105,"Equal indifference",69.72,4,30,9,0.722,"strongly_accept",4
"23243","sub-105",105,"Equal indifference",77.221,4,34,11,0.722,"strongly_accept",4
"23244","sub-105",105,"Equal indifference",84.222,4,26,19,0.824,"strongly_accept",4
"23245","sub-105",105,"Equal indifference",92.024,4,38,17,0.824,"strongly_accept",4
"23246","sub-105",105,"Equal indifference",98.025,4,32,10,0.927,"strongly_accept",4
"23247","sub-105",105,"Equal indifference",103.826,4,34,16,0.927,"strongly_accept",4
"23248","sub-105",105,"Equal indifference",108.827,4,18,5,1.029,"strongly_accept",4
"23249","sub-105",105,"Equal indifference",117.628,4,22,13,0.928,"strongly_accept",4
"23250","sub-105",105,"Equal indifference",125.83,4,22,9,0.824,"strongly_accept",4
"23251","sub-105",105,"Equal indifference",134.731,4,22,20,2.06,"weakly_reject",2
"23252","sub-105",105,"Equal indifference",140.232,4,34,6,0.825,"strongly_accept",4
"23253","sub-105",105,"Equal indifference",147.834,4,26,12,1.237,"strongly_accept",4
"23254","sub-105",105,"Equal indifference",157.738,4,18,13,1.648,"weakly_accept",3
"23255","sub-105",105,"Equal indifference",163.121,4,10,17,1.235,"strongly_reject",1
"23256","sub-105",105,"Equal indifference",170.021,4,12,13,1.443,"strongly_reject",1
"23257","sub-105",105,"Equal indifference",176.222,4,20,13,1.133,"strongly_accept",4
"23258","sub-105",105,"Equal indifference",181.925,4,22,7,1.551,"strongly_accept",4
"23259","sub-105",105,"Equal indifference",187.824,4,26,14,1.031,"strongly_accept",4
"23260","sub-105",105,"Equal indifference",193.025,4,14,7,2.265,"weakly_accept",3
"23261","sub-105",105,"Equal indifference",199.126,4,34,5,0.721,"strongly_accept",4
"23262","sub-105",105,"Equal indifference",207.127,4,16,18,1.237,"strongly_reject",1
"23263","sub-105",105,"Equal indifference",213.228,4,28,6,0.928,"strongly_accept",4
"23264","sub-105",105,"Equal indifference",220.93,4,24,5,0.823,"strongly_accept",4
"23265","sub-105",105,"Equal indifference",226.531,4,26,20,1.853,"weakly_accept",3
"23266","sub-105",105,"Equal indifference",233.132,4,12,20,1.441,"strongly_reject",1
"23267","sub-105",105,"Equal indifference",239.233,4,14,15,1.235,"strongly_reject",1
"23268","sub-105",105,"Equal indifference",248.335,4,26,15,1.133,"strongly_accept",4
"23269","sub-105",105,"Equal indifference",253.436,4,28,10,0.722,"strongly_accept",4
"23270","sub-105",105,"Equal indifference",260.023,4,32,8,0.927,"strongly_accept",4
"23271","sub-105",105,"Equal indifference",265.023,4,12,7,1.235,"weakly_accept",3
"23272","sub-105",105,"Equal indifference",270.523,4,26,6,0.925,"strongly_accept",4
"23273","sub-105",105,"Equal indifference",277.023,4,40,16,0.927,"strongly_accept",4
"23274","sub-105",105,"Equal indifference",283.924,4,28,13,0.824,"strongly_accept",4
"23275","sub-105",105,"Equal indifference",289.425,4,14,8,1.442,"strongly_accept",4
"23276","sub-105",105,"Equal indifference",298.327,4,18,19,1.03,"strongly_reject",1
"23277","sub-105",105,"Equal indifference",307.628,4,26,17,0.825,"strongly_accept",4
"23278","sub-105",105,"Equal indifference",316.53,4,20,17,1.443,"weakly_accept",3
"23279","sub-105",105,"Equal indifference",321.731,4,28,15,1.133,"strongly_accept",4
"23280","sub-105",105,"Equal indifference",331.432,4,14,12,2.162,"weakly_reject",2
"23281","sub-105",105,"Equal indifference",338.834,4,24,18,1.028,"strongly_accept",4
"23282","sub-105",105,"Equal indifference",344.035,4,10,6,2.059,"weakly_reject",2
"23283","sub-105",105,"Equal indifference",351.624,4,24,10,1.442,"strongly_accept",4
"23284","sub-105",105,"Equal indifference",360.624,4,30,6,0.825,"strongly_accept",4
"23285","sub-105",105,"Equal indifference",366.424,4,38,8,0.927,"strongly_accept",4
"23286","sub-105",105,"Equal indifference",371.524,4,38,12,0.926,"strongly_accept",4
"23287","sub-105",105,"Equal indifference",377.024,4,14,13,1.238,"strongly_reject",1
"23288","sub-105",105,"Equal indifference",386.626,4,12,17,1.03,"strongly_reject",1
"23289","sub-105",105,"Equal indifference",394.527,4,10,11,0.926,"strongly_reject",1
"23290","sub-105",105,"Equal indifference",399.928,4,18,15,1.545,"strongly_reject",1
"23291","sub-105",105,"Equal indifference",405.529,4,20,10,1.956,"strongly_accept",4
"23292","sub-105",105,"Equal indifference",411.23,4,12,11,1.237,"strongly_reject",1
"23293","sub-105",105,"Equal indifference",418.631,4,18,12,1.546,"strongly_accept",4
"23294","sub-105",105,"Equal indifference",426.433,4,38,7,0.927,"strongly_accept",4
"23295","sub-105",105,"Equal indifference",432.634,4,14,16,1.442,"strongly_reject",1
"23296","sub-105",105,"Equal indifference",441.035,4,34,9,0.825,"strongly_accept",4
"23553","sub-107",107,"Equal indifference",4.05,4,32,14,3.092,"weakly_accept",3
"23554","sub-107",107,"Equal indifference",10.133,4,38,14,0,"NoResp",NA
"23555","sub-107",107,"Equal indifference",16.633,4,10,18,1.855,"strongly_reject",1
"23556","sub-107",107,"Equal indifference",21.732,4,32,12,2.885,"weakly_accept",3
"23557","sub-107",107,"Equal indifference",27.133,4,24,13,2.062,"weakly_reject",2
"23558","sub-107",107,"Equal indifference",32.933,4,28,20,2.884,"weakly_reject",2
"23559","sub-107",107,"Equal indifference",40.334,4,22,19,2.06,"weakly_reject",2
"23560","sub-107",107,"Equal indifference",45.935,4,40,18,2.368,"weakly_reject",2
"23561","sub-107",107,"Equal indifference",51.336,4,38,9,2.987,"weakly_accept",3
"23562","sub-107",107,"Equal indifference",57.033,4,24,17,2.265,"weakly_reject",2
"23563","sub-107",107,"Equal indifference",65.833,4,38,20,1.649,"strongly_reject",1
"23564","sub-107",107,"Equal indifference",70.833,4,12,9,2.37,"strongly_reject",1
"23565","sub-107",107,"Equal indifference",79.733,4,28,5,1.854,"strongly_accept",4
"23566","sub-107",107,"Equal indifference",87.433,4,10,10,2.059,"weakly_reject",2
"23567","sub-107",107,"Equal indifference",96.534,4,22,10,2.576,"weakly_reject",2
"23568","sub-107",107,"Equal indifference",103.434,4,38,15,2.268,"weakly_accept",3
"23569","sub-107",107,"Equal indifference",108.634,4,32,20,2.472,"strongly_reject",1
"23570","sub-107",107,"Equal indifference",115.334,4,14,6,3.812,"weakly_accept",3
"23571","sub-107",107,"Equal indifference",122.934,4,30,17,1.958,"weakly_reject",2
"23572","sub-107",107,"Equal indifference",129.935,4,14,9,2.163,"weakly_reject",2
"23573","sub-107",107,"Equal indifference",137.938,4,32,5,1.857,"strongly_accept",4
"23574","sub-107",107,"Equal indifference",144.535,4,16,17,2.06,"strongly_reject",1
"23575","sub-107",107,"Equal indifference",150.236,4,34,14,2.984,"weakly_reject",2
"23576","sub-107",107,"Equal indifference",158.335,4,20,15,1.751,"weakly_reject",2
"23577","sub-107",107,"Equal indifference",167.235,4,10,7,2.882,"weakly_reject",2
"23578","sub-107",107,"Equal indifference",175.435,4,20,5,2.988,"strongly_accept",4
"23579","sub-107",107,"Equal indifference",181.435,4,36,7,2.985,"weakly_accept",3
"23580","sub-107",107,"Equal indifference",189.835,4,20,7,0,"NoResp",NA
"23581","sub-107",107,"Equal indifference",195.937,4,28,8,2.368,"weakly_reject",2
"23582","sub-107",107,"Equal indifference",201.435,4,28,9,3.61,"weakly_reject",2
"23583","sub-107",107,"Equal indifference",206.635,4,40,12,3.295,"weakly_reject",2
"23584","sub-107",107,"Equal indifference",215.636,4,12,19,2.059,"strongly_reject",1
"23585","sub-107",107,"Equal indifference",223.235,4,24,9,2.472,"weakly_reject",2
"23586","sub-107",107,"Equal indifference",230.635,4,22,11,2.473,"weakly_reject",2
"23587","sub-107",107,"Equal indifference",236.736,4,30,8,0,"NoResp",NA
"23588","sub-107",107,"Equal indifference",242.636,4,36,10,1.959,"weakly_reject",2
"23589","sub-107",107,"Equal indifference",252.538,4,20,9,1.959,"weakly_reject",2
"23590","sub-107",107,"Equal indifference",258.739,4,38,19,1.647,"weakly_reject",2
"23591","sub-107",107,"Equal indifference",267.636,4,36,12,2.369,"weakly_reject",2
"23592","sub-107",107,"Equal indifference",277.225,4,16,5,2.163,"weakly_accept",3
"23593","sub-107",107,"Equal indifference",285.127,4,38,6,1.957,"strongly_accept",4
"23594","sub-107",107,"Equal indifference",290.628,4,10,15,2.162,"strongly_reject",1
"23595","sub-107",107,"Equal indifference",296.829,4,18,20,2.783,"strongly_reject",1
"23596","sub-107",107,"Equal indifference",306.131,4,34,19,2.37,"strongly_reject",1
"23597","sub-107",107,"Equal indifference",311.933,4,34,13,1.957,"weakly_reject",2
"23598","sub-107",107,"Equal indifference",319.733,4,30,14,1.752,"weakly_reject",2
"23599","sub-107",107,"Equal indifference",325.334,4,20,8,1.75,"weakly_reject",2
"23600","sub-107",107,"Equal indifference",330.837,4,26,16,2.471,"weakly_reject",2
"23601","sub-107",107,"Equal indifference",338.421,4,12,10,2.06,"strongly_reject",1
"23602","sub-107",107,"Equal indifference",345.321,4,16,16,1.749,"weakly_reject",2
"23603","sub-107",107,"Equal indifference",350.822,4,36,8,3.099,"weakly_accept",3
"23604","sub-107",107,"Equal indifference",356.023,4,18,14,1.955,"weakly_reject",2
"23605","sub-107",107,"Equal indifference",362.624,4,16,13,1.649,"weakly_reject",2
"23606","sub-107",107,"Equal indifference",370.025,4,10,20,3.716,"strongly_reject",1
"23607","sub-107",107,"Equal indifference",379.727,4,32,13,2.989,"weakly_reject",2
"23608","sub-107",107,"Equal indifference",387.228,4,16,6,2.886,"weakly_accept",3
"23609","sub-107",107,"Equal indifference",392.932,4,24,14,2.057,"weakly_reject",2
"23610","sub-107",107,"Equal indifference",399.13,4,22,8,2.265,"weakly_reject",2
"23611","sub-107",107,"Equal indifference",408.432,4,26,9,1.96,"weakly_reject",2
"23612","sub-107",107,"Equal indifference",417.533,4,20,20,2.471,"weakly_reject",2
"23613","sub-107",107,"Equal indifference",425.335,4,34,8,3.294,"weakly_accept",3
"23614","sub-107",107,"Equal indifference",430.436,4,28,17,1.854,"weakly_reject",2
"23615","sub-107",107,"Equal indifference",435.422,4,30,10,2.678,"weakly_reject",2
"23616","sub-107",107,"Equal indifference",441.022,4,14,14,1.236,"weakly_reject",2
"23617","sub-107",107,"Equal indifference",4.049,4,40,15,1.75,"weakly_reject",2
"23618","sub-107",107,"Equal indifference",12.232,4,24,16,1.235,"weakly_reject",2
"23619","sub-107",107,"Equal indifference",18.433,4,28,7,2.674,"weakly_accept",3
"23620","sub-107",107,"Equal indifference",23.434,4,26,11,2.06,"weakly_reject",2
"23621","sub-107",107,"Equal indifference",28.935,4,30,12,2.059,"weakly_reject",2
"23622","sub-107",107,"Equal indifference",33.93,4,24,11,1.234,"weakly_reject",2
"23623","sub-107",107,"Equal indifference",40.029,4,10,12,1.853,"strongly_reject",1
"23624","sub-107",107,"Equal indifference",46.629,4,30,11,2.057,"weakly_reject",2
"23625","sub-107",107,"Equal indifference",52.129,4,12,6,2.777,"weakly_accept",3
"23626","sub-107",107,"Equal indifference",61.229,4,12,15,2.468,"strongly_reject",1
"23627","sub-107",107,"Equal indifference",66.931,4,36,14,2.264,"weakly_reject",2
"23628","sub-107",107,"Equal indifference",73.529,4,36,9,1.75,"weakly_reject",2
"23629","sub-107",107,"Equal indifference",81.429,4,20,18,1.748,"weakly_reject",2
"23630","sub-107",107,"Equal indifference",87.129,4,32,15,1.751,"weakly_reject",2
"23631","sub-107",107,"Equal indifference",94.03,4,10,16,1.954,"strongly_reject",1
"23632","sub-107",107,"Equal indifference",99.531,4,18,10,1.748,"weakly_reject",2
"23633","sub-107",107,"Equal indifference",106.032,4,28,16,2.879,"weakly_reject",2
"23634","sub-107",107,"Equal indifference",114.134,4,40,7,2.573,"strongly_accept",4
"23635","sub-107",107,"Equal indifference",123.035,4,26,13,1.441,"weakly_reject",2
"23636","sub-107",107,"Equal indifference",130.63,4,12,18,3.495,"weakly_reject",2
"23637","sub-107",107,"Equal indifference",136.43,4,10,19,2.574,"strongly_reject",1
"23638","sub-107",107,"Equal indifference",141.83,4,34,15,1.955,"weakly_reject",2
"23639","sub-107",107,"Equal indifference",151.131,4,24,20,1.749,"weakly_reject",2
"23640","sub-107",107,"Equal indifference",156.53,4,12,8,1.85,"weakly_reject",2
"23641","sub-107",107,"Equal indifference",162.43,4,20,11,2.263,"weakly_reject",2
"23642","sub-107",107,"Equal indifference",169.83,4,16,20,1.853,"strongly_reject",1
"23643","sub-107",107,"Equal indifference",176.53,4,34,20,2.573,"weakly_reject",2
"23644","sub-107",107,"Equal indifference",184.531,4,26,5,2.265,"strongly_accept",4
"23645","sub-107",107,"Equal indifference",193.431,4,16,15,2.677,"strongly_reject",1
"23646","sub-107",107,"Equal indifference",201.232,4,22,16,1.75,"weakly_reject",2
