,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,gain,loss,rt,response,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
v_loss_subj.10,v_loss_subj,True,False,True,v_loss_subj.10,(),['subj_idx'],False,10,,,,,0.17592286251423558,0.013161202794446714,0.1499971567819863,0.16722872139793302,0.17554127713078863,0.1843602518470977,0.20255955790259503,0.000798719206426237,0.20879313569131216
v_loss_subj.14,v_loss_subj,True,False,True,v_loss_subj.14,(),['subj_idx'],False,14,,,,,0.3008197072568462,0.020424746091109287,0.26054041833316005,0.28679033524378994,0.30063641105661165,0.31473987729357344,0.3406426732697363,0.001321300078230282,0.3378440072082865
v_loss_subj.16,v_loss_subj,True,False,True,v_loss_subj.16,(),['subj_idx'],False,16,,,,,0.1452312676846094,0.01407184263981803,0.11702782851567012,0.13598025966320293,0.1450817366567242,0.15466785000000557,0.1728878366405887,0.0008368191498181693,0.18866150979593332
v_loss_subj.18,v_loss_subj,True,False,True,v_loss_subj.18,(),['subj_idx'],False,18,,,,,0.24778190479095238,0.020117510292844688,0.20392239175033738,0.23525829284073238,0.2484953469396688,0.2605432258077906,0.28600989051898135,0.0010971768710714494,0.3100198488089081
v_loss_subj.20,v_loss_subj,True,False,True,v_loss_subj.20,(),['subj_idx'],False,20,,,,,0.14527082630399127,0.0130227104743752,0.11933186202048565,0.1365431110926345,0.14540975098321807,0.1543572880493924,0.17041705176361469,0.000753103412805528,0.1844230461394543
v_loss_subj.22,v_loss_subj,True,False,True,v_loss_subj.22,(),['subj_idx'],False,22,,,,,0.14113970129822115,0.013158935084582848,0.11584110199798885,0.13256088845447944,0.14123966983089706,0.15008836821679394,0.1669130810522346,0.0006235110223801508,0.18238025399926305
v_loss_subj.24,v_loss_subj,True,False,True,v_loss_subj.24,(),['subj_idx'],False,24,,,,,0.23551881222138593,0.016690052190008072,0.20205141438918545,0.22457806373741956,0.23575572974149833,0.24629905401704272,0.26856638070820255,0.0008519290129240843,0.28750455622806625
v_loss_subj.26,v_loss_subj,True,False,True,v_loss_subj.26,(),['subj_idx'],False,26,,,,,0.15690329495113292,0.012407683345107095,0.13426095439618024,0.14803672143757104,0.15656307690410426,0.16577301543497905,0.1825232810492569,0.0006945272484829748,0.18517054783851644
v_loss_subj.30,v_loss_subj,True,False,True,v_loss_subj.30,(),['subj_idx'],False,30,,,,,0.20821892710551754,0.016814712185187732,0.17668228378535278,0.19662003474861608,0.20731707712676795,0.2186322499193098,0.2440434385320161,0.0009080168792712099,0.25992854687235306
v_loss_subj.32,v_loss_subj,True,False,True,v_loss_subj.32,(),['subj_idx'],False,32,,,,,0.21825852720506247,0.015633637685755316,0.18823577877592204,0.20763755920555407,0.21793206468687243,0.22871548963176414,0.25044449115163314,0.0008072803210856041,0.25722567171555194
v_loss_subj.36,v_loss_subj,True,False,True,v_loss_subj.36,(),['subj_idx'],False,36,,,,,0.10188314063385123,0.012110126778469933,0.07843452284733121,0.09393280133805006,0.10202985530980002,0.10984168710461145,0.1261008890799409,0.0006986580789944905,0.14948763413342944
v_loss_subj.38,v_loss_subj,True,False,True,v_loss_subj.38,(),['subj_idx'],False,38,,,,,0.15378031452166302,0.015389290638630572,0.12379146134319445,0.14337906259319674,0.15360623286975916,0.164431089298838,0.18445196297420222,0.0008544178145024027,0.21240681313819973
v_loss_subj.40,v_loss_subj,True,False,True,v_loss_subj.40,(),['subj_idx'],False,40,,,,,0.1825885846659491,0.015875869918813745,0.15140310545497,0.1716678216674763,0.1825125065465945,0.19298387026782599,0.21428850682783585,0.0008927475781350374,0.2352507959881659
v_loss_subj.44,v_loss_subj,True,False,True,v_loss_subj.44,(),['subj_idx'],False,44,,,,,0.23551634333679225,0.018495323691261504,0.19812161530236105,0.2230276672411835,0.2357674399667882,0.2477114838321544,0.2741836613463729,0.001119799068571008,0.2757069901016503
v_loss_subj.46,v_loss_subj,True,False,True,v_loss_subj.46,(),['subj_idx'],False,46,,,,,0.3207201553038311,0.020745467987511257,0.2818284225501867,0.3062054300228998,0.3199671760416429,0.3348480381245904,0.36230259536255477,0.00131951768657795,0.3607227226555726
v_loss_subj.50,v_loss_subj,True,False,True,v_loss_subj.50,(),['subj_idx'],False,50,,,,,0.16687907312703013,0.013316181497241023,0.1421670285629212,0.1577304008344882,0.16628049464241632,0.17580135358887766,0.19403213480122067,0.0007513812180995331,0.204299709495737
v_loss_subj.52,v_loss_subj,True,False,True,v_loss_subj.52,(),['subj_idx'],False,52,,,,,0.3022105678771638,0.01788900581133581,0.26578557579799206,0.29007273094801245,0.3027036332867208,0.3149011078527326,0.3351851399943239,0.001170894669116566,0.3035660464733212
v_loss_subj.54,v_loss_subj,True,False,True,v_loss_subj.54,(),['subj_idx'],False,54,,,,,0.21488648442806782,0.01686874890555341,0.18155675385880585,0.20376396193893995,0.21437221676091284,0.22676324355964217,0.24745485378853715,0.0009495844239549916,0.25671130782353424
v_loss_subj.58,v_loss_subj,True,False,True,v_loss_subj.58,(),['subj_idx'],False,58,,,,,0.2248881079443957,0.018107352878445903,0.1887952200195219,0.21271908376294482,0.2252783401378116,0.2372100145017521,0.26050324524860835,0.0011000210359799088,0.28921765713164416
v_loss_subj.60,v_loss_subj,True,False,True,v_loss_subj.60,(),['subj_idx'],False,60,,,,,0.15881029366271163,0.014737564703695846,0.1304107671049332,0.14876663946414598,0.15850844080646898,0.169088725482085,0.1889182694293307,0.0008472887842421346,0.22554450860628789
v_loss_subj.62,v_loss_subj,True,False,True,v_loss_subj.62,(),['subj_idx'],False,62,,,,,0.15431580590120472,0.019362630078046363,0.11557775500679368,0.1415929351690724,0.15504944051647324,0.16674566272720404,0.19264115186768932,0.0010027601016798888,0.2407853143791079
v_loss_subj.64,v_loss_subj,True,False,True,v_loss_subj.64,(),['subj_idx'],False,64,,,,,0.19279410186472848,0.014406743806753492,0.16494549493410882,0.18306923909067715,0.19291708762257762,0.2024531983456095,0.2207582461097162,0.0007471289073135553,0.2302719660087459
v_loss_subj.66,v_loss_subj,True,False,True,v_loss_subj.66,(),['subj_idx'],False,66,,,,,0.16203057777421548,0.013322228876167033,0.135926379492413,0.15310148237427496,0.16202726923362445,0.17057816459391772,0.18944918953750395,0.0007920771883979719,0.19731881654019054
v_loss_subj.68,v_loss_subj,True,False,True,v_loss_subj.68,(),['subj_idx'],False,68,,,,,0.16444848921235927,0.014518964648281903,0.13688821678839755,0.1547388704540877,0.16423126212154224,0.1744025062990366,0.19282550513360514,0.0008571105096709369,0.19926426440025502
v_loss_subj.70,v_loss_subj,True,False,True,v_loss_subj.70,(),['subj_idx'],False,70,,,,,0.16551307159004122,0.013877613343945673,0.13850668026760538,0.15620304243392347,0.16529470009448435,0.17514115341599854,0.19223701803687673,0.0007805387615573327,0.20156598480663354
v_loss_subj.72,v_loss_subj,True,False,True,v_loss_subj.72,(),['subj_idx'],False,72,,,,,0.13347775384126567,0.013433342730231012,0.10827061294520607,0.12422489022226353,0.132993502971772,0.1425680086023473,0.1607684573778504,0.0007216496311226023,0.186077718657296
v_loss_subj.74,v_loss_subj,True,False,True,v_loss_subj.74,(),['subj_idx'],False,74,,,,,0.22432595812102005,0.01633673423282643,0.19174641475049103,0.21321696533684034,0.2242875436192044,0.23450151295837754,0.2578469396600005,0.0009487762115905105,0.24866462653533505
v_loss_subj.76,v_loss_subj,True,False,True,v_loss_subj.76,(),['subj_idx'],False,76,,,,,0.22621169581810183,0.021688578485014216,0.18587918533254594,0.21111181981526334,0.2251738837572211,0.24006393876250962,0.2725426983404166,0.001044022735372407,0.31044853059180355
v_loss_subj.80,v_loss_subj,True,False,True,v_loss_subj.80,(),['subj_idx'],False,80,,,,,0.15187168952607213,0.014912282235840511,0.12291415502327734,0.14224399127775356,0.15139176046690134,0.16183429047908884,0.18142484063569242,0.0007838816786682748,0.21950675464576122
v_loss_subj.82,v_loss_subj,True,False,True,v_loss_subj.82,(),['subj_idx'],False,82,,,,,0.16956899572920872,0.015639359565395423,0.13750297480110796,0.15918507688637032,0.17030077819955602,0.18014969366188538,0.19898687288609598,0.0009312333754065664,0.20417263911745648
v_loss_subj.84,v_loss_subj,True,False,True,v_loss_subj.84,(),['subj_idx'],False,84,,,,,0.2589254112460699,0.016881256545285352,0.22665984593715216,0.24782946677709014,0.25865795933281055,0.26952820456699,0.29284432809867594,0.0008974905056973806,0.28092618081651777
v_loss_subj.88,v_loss_subj,True,False,True,v_loss_subj.88,(),['subj_idx'],False,88,,,,,0.12940036769121127,0.012792184314277788,0.10422383860654211,0.12059979822210716,0.1293672557944458,0.13824100620634458,0.15417468991591363,0.0007087283667983828,0.18187292969972166
v_loss_subj.90,v_loss_subj,True,False,True,v_loss_subj.90,(),['subj_idx'],False,90,,,,,0.23446843453678215,0.01649456703780981,0.20351485200784275,0.22288662792792235,0.2339629904991388,0.2456559609658402,0.2666871809743176,0.0009733941851438769,0.26993442441066934
v_loss_subj.92,v_loss_subj,True,False,True,v_loss_subj.92,(),['subj_idx'],False,92,,,,,0.12719553737391018,0.012647058485316186,0.10182778713302883,0.11860115417849697,0.12731095981450904,0.1353921989381029,0.15357607783599717,0.0006743633658437015,0.18664003890373893
v_loss_subj.94,v_loss_subj,True,False,True,v_loss_subj.94,(),['subj_idx'],False,94,,,,,0.13256933885124914,0.013604900257700333,0.10697907964942215,0.1232789383158199,0.1325292519002731,0.14151260596633472,0.15970599640438626,0.0006935319271290283,0.18812392747033363
v_loss_subj.96,v_loss_subj,True,False,True,v_loss_subj.96,(),['subj_idx'],False,96,,,,,0.14399195734700543,0.012173446667254421,0.12033281958379777,0.13612389598294,0.14358517084546885,0.15184657379020608,0.16869881301378398,0.0006641169162520315,0.17909160289387802
v_loss_subj.98,v_loss_subj,True,False,True,v_loss_subj.98,(),['subj_idx'],False,98,,,,,0.14604965030940878,0.017228974804235256,0.11092898511372062,0.13460983168191487,0.14668329556712564,0.15743626239428132,0.17948763939322077,0.0009614728086917256,0.21300062013988647
v_loss_subj.100,v_loss_subj,True,False,True,v_loss_subj.100,(),['subj_idx'],False,100,,,,,0.17069650756232385,0.013692307598161122,0.1437592496358689,0.16090883414606058,0.1708371841489997,0.1805357085056812,0.19711689993529644,0.0007584411421529549,0.20895176208771668
v_loss_subj.102,v_loss_subj,True,False,True,v_loss_subj.102,(),['subj_idx'],False,102,,,,,0.21374582103795237,0.017204753014549413,0.17998733843630035,0.20177635841673433,0.21384821305926616,0.22526882866693101,0.24740856680081236,0.0008699113210364742,0.26243660109495853
v_loss_subj.104,v_loss_subj,True,False,True,v_loss_subj.104,(),['subj_idx'],False,104,,,,,0.2539390860985459,0.016878523903097284,0.22243152641384908,0.2421397283463905,0.2539762333189078,0.2653442426159687,0.2869067049705164,0.0009620646557711025,0.27495103064224563
v_loss_subj.106,v_loss_subj,True,False,True,v_loss_subj.106,(),['subj_idx'],False,106,,,,,0.2795638816848864,0.01943090028040927,0.24249088347644848,0.2662859709477702,0.2786150260124712,0.2929466110298509,0.31883916775940535,0.0011149275536124132,0.3204151767236913
v_loss_subj.108,v_loss_subj,True,False,True,v_loss_subj.108,(),['subj_idx'],False,108,,,,,0.17066713058572242,0.013220776310222147,0.14301654085101875,0.16194629036040126,0.17106793785172167,0.17971568342906627,0.1956220600142768,0.0006777865369552282,0.21656115672059637
v_loss_subj.110,v_loss_subj,True,False,True,v_loss_subj.110,(),['subj_idx'],False,110,,,,,0.17265027665333377,0.013657768310138785,0.14656879150875884,0.1635424761459136,0.172774709004114,0.18170565045478762,0.20012743836374586,0.0007487549606886427,0.2067807158040753
v_loss_subj.112,v_loss_subj,True,False,True,v_loss_subj.112,(),['subj_idx'],False,112,,,,,0.2615713091047561,0.01658482758299245,0.2299277744613321,0.25018134142138265,0.26146680232380853,0.2724434995842945,0.2941280867785509,0.0008722454922954353,0.3149506881132622
v_loss_subj.114,v_loss_subj,True,False,True,v_loss_subj.114,(),['subj_idx'],False,114,,,,,0.3293850030771486,0.022904929054574627,0.2840002187484762,0.3136466507114456,0.3299578253932938,0.3445747810942806,0.3756145381758816,0.0015071716910816345,0.25263025218385676
v_loss_subj.116,v_loss_subj,True,False,True,v_loss_subj.116,(),['subj_idx'],False,116,,,,,0.1883663140946266,0.015480806824373222,0.15813802164686616,0.1777349988311414,0.18851349493819686,0.1989989011768421,0.21894795014831486,0.0008502645589604582,0.23532736406549468
v_loss_subj.118,v_loss_subj,True,False,True,v_loss_subj.118,(),['subj_idx'],False,118,,,,,0.1620445974886638,0.015020093143636453,0.132648620048917,0.15180533871663737,0.16193681721421377,0.17252352496367188,0.19150874230355225,0.0008179156207010436,0.2009107139794522
v_loss_subj.120,v_loss_subj,True,False,True,v_loss_subj.120,(),['subj_idx'],False,120,,,,,0.14286185904735493,0.014299434074902204,0.11376893575242136,0.13330271354206996,0.142802377040114,0.15295569043834809,0.16969282870292146,0.0007680755660899802,0.19477873057643888
v_loss_subj.124,v_loss_subj,True,False,True,v_loss_subj.124,(),['subj_idx'],False,124,,,,,0.2276581876197908,0.016763582081322233,0.19378769312942024,0.21653546783589162,0.22802241393158215,0.2387671975822531,0.26068887694646714,0.0009837393226015303,0.2670077995393432
v_reg.2,v_reg,False,False,True,v_reg.2,(),['subj_idx'],True,2,,,,,,,,,,,,,
v_reg.4,v_reg,False,False,True,v_reg.4,(),['subj_idx'],True,4,,,,,,,,,,,,,
v_reg.6,v_reg,False,False,True,v_reg.6,(),['subj_idx'],True,6,,,,,,,,,,,,,
v_reg.8,v_reg,False,False,True,v_reg.8,(),['subj_idx'],True,8,,,,,,,,,,,,,
v_reg.10,v_reg,False,False,True,v_reg.10,(),['subj_idx'],True,10,,,,,,,,,,,,,
v_reg.14,v_reg,False,False,True,v_reg.14,(),['subj_idx'],True,14,,,,,,,,,,,,,
v_reg.16,v_reg,False,False,True,v_reg.16,(),['subj_idx'],True,16,,,,,,,,,,,,,
v_reg.18,v_reg,False,False,True,v_reg.18,(),['subj_idx'],True,18,,,,,,,,,,,,,
v_reg.20,v_reg,False,False,True,v_reg.20,(),['subj_idx'],True,20,,,,,,,,,,,,,
v_reg.22,v_reg,False,False,True,v_reg.22,(),['subj_idx'],True,22,,,,,,,,,,,,,
v_reg.24,v_reg,False,False,True,v_reg.24,(),['subj_idx'],True,24,,,,,,,,,,,,,
v_reg.26,v_reg,False,False,True,v_reg.26,(),['subj_idx'],True,26,,,,,,,,,,,,,
v_reg.30,v_reg,False,False,True,v_reg.30,(),['subj_idx'],True,30,,,,,,,,,,,,,
v_reg.32,v_reg,False,False,True,v_reg.32,(),['subj_idx'],True,32,,,,,,,,,,,,,
v_reg.36,v_reg,False,False,True,v_reg.36,(),['subj_idx'],True,36,,,,,,,,,,,,,
v_reg.38,v_reg,False,False,True,v_reg.38,(),['subj_idx'],True,38,,,,,,,,,,,,,
v_reg.40,v_reg,False,False,True,v_reg.40,(),['subj_idx'],True,40,,,,,,,,,,,,,
v_reg.44,v_reg,False,False,True,v_reg.44,(),['subj_idx'],True,44,,,,,,,,,,,,,
v_reg.46,v_reg,False,False,True,v_reg.46,(),['subj_idx'],True,46,,,,,,,,,,,,,
v_reg.50,v_reg,False,False,True,v_reg.50,(),['subj_idx'],True,50,,,,,,,,,,,,,
v_reg.52,v_reg,False,False,True,v_reg.52,(),['subj_idx'],True,52,,,,,,,,,,,,,
v_reg.54,v_reg,False,False,True,v_reg.54,(),['subj_idx'],True,54,,,,,,,,,,,,,
v_reg.58,v_reg,False,False,True,v_reg.58,(),['subj_idx'],True,58,,,,,,,,,,,,,
v_reg.60,v_reg,False,False,True,v_reg.60,(),['subj_idx'],True,60,,,,,,,,,,,,,
v_reg.62,v_reg,False,False,True,v_reg.62,(),['subj_idx'],True,62,,,,,,,,,,,,,
v_reg.64,v_reg,False,False,True,v_reg.64,(),['subj_idx'],True,64,,,,,,,,,,,,,
v_reg.66,v_reg,False,False,True,v_reg.66,(),['subj_idx'],True,66,,,,,,,,,,,,,
v_reg.68,v_reg,False,False,True,v_reg.68,(),['subj_idx'],True,68,,,,,,,,,,,,,
v_reg.70,v_reg,False,False,True,v_reg.70,(),['subj_idx'],True,70,,,,,,,,,,,,,
v_reg.72,v_reg,False,False,True,v_reg.72,(),['subj_idx'],True,72,,,,,,,,,,,,,
v_reg.74,v_reg,False,False,True,v_reg.74,(),['subj_idx'],True,74,,,,,,,,,,,,,
v_reg.76,v_reg,False,False,True,v_reg.76,(),['subj_idx'],True,76,,,,,,,,,,,,,
v_reg.80,v_reg,False,False,True,v_reg.80,(),['subj_idx'],True,80,,,,,,,,,,,,,
v_reg.82,v_reg,False,False,True,v_reg.82,(),['subj_idx'],True,82,,,,,,,,,,,,,
v_reg.84,v_reg,False,False,True,v_reg.84,(),['subj_idx'],True,84,,,,,,,,,,,,,
v_reg.88,v_reg,False,False,True,v_reg.88,(),['subj_idx'],True,88,,,,,,,,,,,,,
v_reg.90,v_reg,False,False,True,v_reg.90,(),['subj_idx'],True,90,,,,,,,,,,,,,
v_reg.92,v_reg,False,False,True,v_reg.92,(),['subj_idx'],True,92,,,,,,,,,,,,,
v_reg.94,v_reg,False,False,True,v_reg.94,(),['subj_idx'],True,94,,,,,,,,,,,,,
v_reg.96,v_reg,False,False,True,v_reg.96,(),['subj_idx'],True,96,,,,,,,,,,,,,
v_reg.98,v_reg,False,False,True,v_reg.98,(),['subj_idx'],True,98,,,,,,,,,,,,,
v_reg.100,v_reg,False,False,True,v_reg.100,(),['subj_idx'],True,100,,,,,,,,,,,,,
v_reg.102,v_reg,False,False,True,v_reg.102,(),['subj_idx'],True,102,,,,,,,,,,,,,
v_reg.104,v_reg,False,False,True,v_reg.104,(),['subj_idx'],True,104,,,,,,,,,,,,,
v_reg.106,v_reg,False,False,True,v_reg.106,(),['subj_idx'],True,106,,,,,,,,,,,,,
v_reg.108,v_reg,False,False,True,v_reg.108,(),['subj_idx'],True,108,,,,,,,,,,,,,
v_reg.110,v_reg,False,False,True,v_reg.110,(),['subj_idx'],True,110,,,,,,,,,,,,,
v_reg.112,v_reg,False,False,True,v_reg.112,(),['subj_idx'],True,112,,,,,,,,,,,,,
v_reg.114,v_reg,False,False,True,v_reg.114,(),['subj_idx'],True,114,,,,,,,,,,,,,
v_reg.116,v_reg,False,False,True,v_reg.116,(),['subj_idx'],True,116,,,,,,,,,,,,,
v_reg.118,v_reg,False,False,True,v_reg.118,(),['subj_idx'],True,118,,,,,,,,,,,,,
v_reg.120,v_reg,False,False,True,v_reg.120,(),['subj_idx'],True,120,,,,,,,,,,,,,
v_reg.124,v_reg,False,False,True,v_reg.124,(),['subj_idx'],True,124,,,,,,,,,,,,,
wfpt.2,wfpt,False,True,False,wfpt.2,(),['subj_idx'],False,2,,,,,,,,,,,,,
wfpt.4,wfpt,False,True,False,wfpt.4,(),['subj_idx'],False,4,,,,,,,,,,,,,
wfpt.6,wfpt,False,True,False,wfpt.6,(),['subj_idx'],False,6,,,,,,,,,,,,,
wfpt.8,wfpt,False,True,False,wfpt.8,(),['subj_idx'],False,8,,,,,,,,,,,,,
wfpt.10,wfpt,False,True,False,wfpt.10,(),['subj_idx'],False,10,,,,,,,,,,,,,
wfpt.14,wfpt,False,True,False,wfpt.14,(),['subj_idx'],False,14,,,,,,,,,,,,,
wfpt.16,wfpt,False,True,False,wfpt.16,(),['subj_idx'],False,16,,,,,,,,,,,,,
wfpt.18,wfpt,False,True,False,wfpt.18,(),['subj_idx'],False,18,,,,,,,,,,,,,
wfpt.20,wfpt,False,True,False,wfpt.20,(),['subj_idx'],False,20,,,,,,,,,,,,,
wfpt.22,wfpt,False,True,False,wfpt.22,(),['subj_idx'],False,22,,,,,,,,,,,,,
wfpt.24,wfpt,False,True,False,wfpt.24,(),['subj_idx'],False,24,,,,,,,,,,,,,
wfpt.26,wfpt,False,True,False,wfpt.26,(),['subj_idx'],False,26,,,,,,,,,,,,,
wfpt.30,wfpt,False,True,False,wfpt.30,(),['subj_idx'],False,30,,,,,,,,,,,,,
wfpt.32,wfpt,False,True,False,wfpt.32,(),['subj_idx'],False,32,,,,,,,,,,,,,
wfpt.36,wfpt,False,True,False,wfpt.36,(),['subj_idx'],False,36,,,,,,,,,,,,,
wfpt.38,wfpt,False,True,False,wfpt.38,(),['subj_idx'],False,38,,,,,,,,,,,,,
wfpt.40,wfpt,False,True,False,wfpt.40,(),['subj_idx'],False,40,,,,,,,,,,,,,
wfpt.44,wfpt,False,True,False,wfpt.44,(),['subj_idx'],False,44,,,,,,,,,,,,,
wfpt.46,wfpt,False,True,False,wfpt.46,(),['subj_idx'],False,46,,,,,,,,,,,,,
wfpt.50,wfpt,False,True,False,wfpt.50,(),['subj_idx'],False,50,,,,,,,,,,,,,
wfpt.52,wfpt,False,True,False,wfpt.52,(),['subj_idx'],False,52,,,,,,,,,,,,,
wfpt.54,wfpt,False,True,False,wfpt.54,(),['subj_idx'],False,54,,,,,,,,,,,,,
wfpt.58,wfpt,False,True,False,wfpt.58,(),['subj_idx'],False,58,,,,,,,,,,,,,
wfpt.60,wfpt,False,True,False,wfpt.60,(),['subj_idx'],False,60,,,,,,,,,,,,,
wfpt.62,wfpt,False,True,False,wfpt.62,(),['subj_idx'],False,62,,,,,,,,,,,,,
wfpt.64,wfpt,False,True,False,wfpt.64,(),['subj_idx'],False,64,,,,,,,,,,,,,
wfpt.66,wfpt,False,True,False,wfpt.66,(),['subj_idx'],False,66,,,,,,,,,,,,,
wfpt.68,wfpt,False,True,False,wfpt.68,(),['subj_idx'],False,68,,,,,,,,,,,,,
wfpt.70,wfpt,False,True,False,wfpt.70,(),['subj_idx'],False,70,,,,,,,,,,,,,
wfpt.72,wfpt,False,True,False,wfpt.72,(),['subj_idx'],False,72,,,,,,,,,,,,,
wfpt.74,wfpt,False,True,False,wfpt.74,(),['subj_idx'],False,74,,,,,,,,,,,,,
wfpt.76,wfpt,False,True,False,wfpt.76,(),['subj_idx'],False,76,,,,,,,,,,,,,
wfpt.80,wfpt,False,True,False,wfpt.80,(),['subj_idx'],False,80,,,,,,,,,,,,,
wfpt.82,wfpt,False,True,False,wfpt.82,(),['subj_idx'],False,82,,,,,,,,,,,,,
wfpt.84,wfpt,False,True,False,wfpt.84,(),['subj_idx'],False,84,,,,,,,,,,,,,
wfpt.88,wfpt,False,True,False,wfpt.88,(),['subj_idx'],False,88,,,,,,,,,,,,,
wfpt.90,wfpt,False,True,False,wfpt.90,(),['subj_idx'],False,90,,,,,,,,,,,,,
wfpt.92,wfpt,False,True,False,wfpt.92,(),['subj_idx'],False,92,,,,,,,,,,,,,
wfpt.94,wfpt,False,True,False,wfpt.94,(),['subj_idx'],False,94,,,,,,,,,,,,,
wfpt.96,wfpt,False,True,False,wfpt.96,(),['subj_idx'],False,96,,,,,,,,,,,,,
wfpt.98,wfpt,False,True,False,wfpt.98,(),['subj_idx'],False,98,,,,,,,,,,,,,
wfpt.100,wfpt,False,True,False,wfpt.100,(),['subj_idx'],False,100,,,,,,,,,,,,,
wfpt.102,wfpt,False,True,False,wfpt.102,(),['subj_idx'],False,102,,,,,,,,,,,,,
wfpt.104,wfpt,False,True,False,wfpt.104,(),['subj_idx'],False,104,,,,,,,,,,,,,
wfpt.106,wfpt,False,True,False,wfpt.106,(),['subj_idx'],False,106,,,,,,,,,,,,,
wfpt.108,wfpt,False,True,False,wfpt.108,(),['subj_idx'],False,108,,,,,,,,,,,,,
wfpt.110,wfpt,False,True,False,wfpt.110,(),['subj_idx'],False,110,,,,,,,,,,,,,
wfpt.112,wfpt,False,True,False,wfpt.112,(),['subj_idx'],False,112,,,,,,,,,,,,,
wfpt.114,wfpt,False,True,False,wfpt.114,(),['subj_idx'],False,114,,,,,,,,,,,,,
wfpt.116,wfpt,False,True,False,wfpt.116,(),['subj_idx'],False,116,,,,,,,,,,,,,
wfpt.118,wfpt,False,True,False,wfpt.118,(),['subj_idx'],False,118,,,,,,,,,,,,,
wfpt.120,wfpt,False,True,False,wfpt.120,(),['subj_idx'],False,120,,,,,,,,,,,,,
wfpt.124,wfpt,False,True,False,wfpt.124,(),['subj_idx'],False,124,,,,,,,,,,,,,
