"","participant_str","participant_num","condition","onset","duration","gain","loss","RT","participant_response","ordinal_response"
"21320","sub-096",96,"Equal range",51.93,4,16,7,1.561,"strongly_accept",4
"21321","sub-096",96,"Equal range",60.831,4,5,17,2.084,"strongly_reject",1
"21322","sub-096",96,"Equal range",70.133,4,10,19,1.876,"strongly_reject",1
"21323","sub-096",96,"Equal range",80.035,4,13,16,2.086,"strongly_accept",4
"21324","sub-096",96,"Equal range",85.829,4,6,13,1.668,"strongly_reject",1
"21325","sub-096",96,"Equal range",90.829,4,5,19,1.771,"strongly_reject",1
"21326","sub-096",96,"Equal range",98.529,4,8,14,1.457,"strongly_reject",1
"21327","sub-096",96,"Equal range",103.629,4,10,8,2.292,"weakly_accept",3
"21328","sub-096",96,"Equal range",109.229,4,6,9,2.292,"strongly_reject",1
"21329","sub-096",96,"Equal range",116.83,4,18,6,1.566,"strongly_accept",4
"21330","sub-096",96,"Equal range",122.33,4,8,11,2.812,"weakly_reject",2
"21331","sub-096",96,"Equal range",131.13,4,12,6,2.19,"strongly_accept",4
"21332","sub-096",96,"Equal range",139.23,4,5,7,2.708,"strongly_reject",1
"21333","sub-096",96,"Equal range",146.73,4,16,18,2.501,"strongly_reject",1
"21334","sub-096",96,"Equal range",155.831,4,18,16,2.085,"weakly_accept",3
"21335","sub-096",96,"Equal range",162.533,4,11,17,2.814,"strongly_reject",1
"21336","sub-096",96,"Equal range",168.434,4,11,14,2.082,"strongly_reject",1
"21337","sub-096",96,"Equal range",177.731,4,9,6,3.024,"strongly_accept",4
"21338","sub-096",96,"Equal range",185.131,4,19,12,1.562,"strongly_accept",4
"21339","sub-096",96,"Equal range",190.731,4,15,7,1.562,"strongly_accept",4
"21340","sub-096",96,"Equal range",196.831,4,19,17,2.188,"weakly_accept",3
"21341","sub-096",96,"Equal range",205.831,4,14,11,1.977,"weakly_accept",3
"21342","sub-096",96,"Equal range",213.431,4,16,13,2.291,"weakly_accept",3
"21343","sub-096",96,"Equal range",218.831,4,6,8,2.399,"strongly_reject",1
"21344","sub-096",96,"Equal range",228.431,4,13,11,1.459,"weakly_accept",3
"21345","sub-096",96,"Equal range",233.531,4,11,16,2.604,"strongly_reject",1
"21346","sub-096",96,"Equal range",239.231,4,7,16,2.815,"strongly_reject",1
"21347","sub-096",96,"Equal range",244.431,4,12,20,2.188,"strongly_reject",1
"21348","sub-096",96,"Equal range",249.431,4,7,12,1.975,"strongly_reject",1
"21349","sub-096",96,"Equal range",255.232,4,14,10,2.71,"strongly_accept",4
"21350","sub-096",96,"Equal range",263.434,4,19,16,2.086,"strongly_accept",4
"21351","sub-096",96,"Equal range",268.635,4,9,12,1.46,"strongly_reject",1
"21352","sub-096",96,"Equal range",273.832,4,19,13,3.127,"strongly_accept",4
"21353","sub-096",96,"Equal range",280.032,4,19,6,1.876,"strongly_accept",4
"21354","sub-096",96,"Equal range",287.032,4,5,20,2.188,"strongly_reject",1
"21355","sub-096",96,"Equal range",294.832,4,12,12,1.98,"weakly_accept",3
"21356","sub-096",96,"Equal range",302.232,4,15,18,2.502,"strongly_reject",1
"21357","sub-096",96,"Equal range",307.833,4,17,19,3.124,"strongly_accept",4
"21358","sub-096",96,"Equal range",316.733,4,11,13,2.084,"strongly_reject",1
"21359","sub-096",96,"Equal range",324.133,4,12,5,2.29,"strongly_accept",4
"21360","sub-096",96,"Equal range",333.033,4,14,15,2.084,"strongly_accept",4
"21361","sub-096",96,"Equal range",339.133,4,14,17,2.71,"strongly_reject",1
"21362","sub-096",96,"Equal range",347.033,4,12,10,2.187,"weakly_accept",3
"21363","sub-096",96,"Equal range",353.133,4,19,15,1.771,"strongly_accept",4
"21364","sub-096",96,"Equal range",359.134,4,13,14,2.398,"strongly_reject",1
"21365","sub-096",96,"Equal range",365.735,4,18,8,1.981,"strongly_accept",4
"21366","sub-096",96,"Equal range",371.936,4,16,19,2.085,"strongly_reject",1
"21367","sub-096",96,"Equal range",379.534,4,10,9,1.873,"weakly_accept",3
"21368","sub-096",96,"Equal range",389.234,4,8,9,3.232,"strongly_reject",1
"21369","sub-096",96,"Equal range",394.734,4,9,19,1.355,"strongly_accept",4
"21370","sub-096",96,"Equal range",400.234,4,14,6,1.878,"strongly_accept",4
"21371","sub-096",96,"Equal range",408.234,4,20,19,2.19,"weakly_accept",3
"21372","sub-096",96,"Equal range",414.834,4,9,16,2.394,"strongly_reject",1
"21373","sub-096",96,"Equal range",420.534,4,6,15,2.919,"strongly_reject",1
"21374","sub-096",96,"Equal range",427.034,4,8,17,2.916,"strongly_reject",1
"21375","sub-096",96,"Equal range",433.234,4,20,12,2.083,"strongly_accept",4
"21376","sub-096",96,"Equal range",441.034,4,16,10,2.712,"strongly_accept",4
"21377","sub-096",96,"Equal range",4.052,4,13,12,2.164,"weakly_accept",3
"21378","sub-096",96,"Equal range",9.635,4,15,14,1.954,"weakly_accept",3
"21379","sub-096",96,"Equal range",17.736,4,8,10,1.441,"strongly_reject",1
"21380","sub-096",96,"Equal range",25.538,4,13,13,1.65,"weakly_accept",3
"21381","sub-096",96,"Equal range",32.035,4,17,13,2.679,"strongly_accept",4
"21382","sub-096",96,"Equal range",39.735,4,14,13,1.853,"weakly_accept",3
"21383","sub-096",96,"Equal range",46.735,4,6,19,1.75,"strongly_reject",1
"21384","sub-096",96,"Equal range",53.635,4,17,18,3.295,"strongly_reject",1
"21385","sub-096",96,"Equal range",59.835,4,20,13,2.163,"strongly_accept",4
"21386","sub-096",96,"Equal range",65.635,4,20,16,2.37,"strongly_accept",4
"21387","sub-096",96,"Equal range",72.535,4,15,20,1.853,"strongly_reject",1
"21388","sub-096",96,"Equal range",77.635,4,13,17,2.262,"strongly_reject",1
"21389","sub-096",96,"Equal range",82.836,4,14,14,1.75,"weakly_accept",3
"21390","sub-096",96,"Equal range",88.036,4,20,17,1.752,"strongly_accept",4
"21391","sub-096",96,"Equal range",93.136,4,5,6,2.575,"strongly_reject",1
"21392","sub-096",96,"Equal range",102.736,4,9,9,1.545,"weakly_accept",3
"21393","sub-096",96,"Equal range",111.837,4,9,18,2.474,"strongly_reject",1
"21394","sub-096",96,"Equal range",119.221,4,10,5,3.296,"strongly_accept",4
"21395","sub-096",96,"Equal range",126.722,4,17,10,1.543,"strongly_accept",4
"21396","sub-096",96,"Equal range",132.124,4,19,5,1.443,"strongly_accept",4
"21397","sub-096",96,"Equal range",137.324,4,6,12,1.855,"strongly_reject",1
"21398","sub-096",96,"Equal range",143.025,4,10,12,2.781,"strongly_reject",1
"21399","sub-096",96,"Equal range",150.626,4,8,15,2.987,"strongly_reject",1
"21400","sub-096",96,"Equal range",158.528,4,20,6,1.648,"strongly_accept",4
"21401","sub-096",96,"Equal range",166.73,4,7,17,1.851,"strongly_reject",1
"21402","sub-096",96,"Equal range",172.931,4,13,19,2.164,"strongly_reject",1
"21403","sub-096",96,"Equal range",180.532,4,12,13,2.986,"strongly_reject",1
"21404","sub-096",96,"Equal range",189.434,4,12,19,2.369,"strongly_reject",1
"21405","sub-096",96,"Equal range",198.337,4,16,5,2.677,"strongly_accept",4
"21406","sub-096",96,"Equal range",204.921,4,20,7,1.34,"strongly_accept",4
"21407","sub-096",96,"Equal range",209.921,4,11,9,3.092,"weakly_accept",3
"21408","sub-096",96,"Equal range",216.621,4,5,10,2.986,"strongly_reject",1
"21409","sub-096",96,"Equal range",222.723,4,7,13,1.545,"strongly_reject",1
"21410","sub-096",96,"Equal range",232.024,4,19,14,2.367,"strongly_accept",4
"21411","sub-096",96,"Equal range",237.625,4,17,9,2.266,"strongly_accept",4
"21412","sub-096",96,"Equal range",246.727,4,19,11,1.748,"strongly_accept",4
"21413","sub-096",96,"Equal range",256.429,4,5,13,2.366,"strongly_reject",1
"21414","sub-096",96,"Equal range",262.53,4,16,6,1.649,"strongly_accept",4
"21415","sub-096",96,"Equal range",269.931,4,13,10,2.369,"strongly_accept",4
"21416","sub-096",96,"Equal range",278.933,4,13,9,1.958,"strongly_accept",4
"21417","sub-096",96,"Equal range",284.534,4,9,5,2.781,"weakly_accept",3
"21418","sub-096",96,"Equal range",291.935,4,9,8,1.956,"weakly_accept",3
"21419","sub-096",96,"Equal range",297.336,4,9,7,1.957,"weakly_accept",3
"21420","sub-096",96,"Equal range",306.622,4,17,7,2.162,"strongly_accept",4
"21421","sub-096",96,"Equal range",312.622,4,5,16,2.266,"strongly_reject",1
"21422","sub-096",96,"Equal range",320.423,4,17,17,1.752,"weakly_accept",3
"21423","sub-096",96,"Equal range",328.024,4,5,12,1.957,"strongly_reject",1
"21424","sub-096",96,"Equal range",336.426,4,13,20,2.574,"strongly_reject",1
"21425","sub-096",96,"Equal range",346.328,4,9,15,1.957,"strongly_reject",1
"21426","sub-096",96,"Equal range",352.929,4,9,20,1.339,"strongly_reject",1
"21427","sub-096",96,"Equal range",359.03,4,13,6,1.855,"strongly_accept",4
"21428","sub-096",96,"Equal range",364.731,4,15,5,2.265,"strongly_accept",4
"21429","sub-096",96,"Equal range",370.432,4,12,15,2.164,"strongly_reject",1
"21430","sub-096",96,"Equal range",375.433,4,7,18,3.5,"strongly_reject",1
"21431","sub-096",96,"Equal range",384.234,4,7,7,1.653,"weakly_accept",3
"21432","sub-096",96,"Equal range",393.136,4,20,20,1.236,"weakly_accept",3
"21433","sub-096",96,"Equal range",398.623,4,8,20,1.957,"strongly_reject",1
"21434","sub-096",96,"Equal range",404.824,4,9,11,2.676,"strongly_reject",1
"21435","sub-096",96,"Equal range",410.324,4,8,8,1.441,"weakly_accept",3
"21436","sub-096",96,"Equal range",416.124,4,15,10,1.853,"strongly_accept",4
"21437","sub-096",96,"Equal range",422.024,4,6,5,2.058,"weakly_accept",3
"21438","sub-096",96,"Equal range",427.525,4,12,17,2.783,"strongly_reject",1
"21439","sub-096",96,"Equal range",433.026,4,10,14,1.543,"strongly_reject",1
"21440","sub-096",96,"Equal range",441.028,4,20,11,2.473,"strongly_accept",4
"21441","sub-096",96,"Equal range",4.049,4,7,10,1.855,"strongly_reject",1
"21442","sub-096",96,"Equal range",11.436,4,10,10,1.237,"weakly_accept",3
"21443","sub-096",96,"Equal range",17.436,4,19,20,2.164,"weakly_accept",3
"21444","sub-096",96,"Equal range",22.636,4,18,15,2.162,"strongly_reject",1
"21445","sub-096",96,"Equal range",31.72,4,10,17,1.957,"strongly_reject",1
"21446","sub-096",96,"Equal range",37.62,4,8,6,1.854,"weakly_accept",3
"21447","sub-096",96,"Equal range",43.122,4,7,6,1.545,"weakly_accept",3
"21448","sub-096",96,"Equal range",50.924,4,20,5,2.369,"strongly_accept",4
"21449","sub-096",96,"Equal range",59.924,4,6,11,1.853,"strongly_reject",1
"21450","sub-096",96,"Equal range",65.425,4,7,20,2.164,"strongly_reject",1
"21451","sub-096",96,"Equal range",70.827,4,18,11,1.442,"strongly_accept",4
"21452","sub-096",96,"Equal range",76.427,4,11,10,2.679,"weakly_accept",3
"21453","sub-096",96,"Equal range",82.128,4,10,16,1.648,"strongly_reject",1
"21454","sub-096",96,"Equal range",87.229,4,19,19,2.061,"weakly_accept",3
"21455","sub-096",96,"Equal range",92.93,4,15,16,2.371,"strongly_reject",1
"21456","sub-096",96,"Equal range",99.831,4,13,18,1.853,"strongly_reject",1
"21457","sub-096",96,"Equal range",105.032,4,8,19,2.37,"strongly_accept",4
"21458","sub-096",96,"Equal range",111.934,4,16,15,2.678,"strongly_accept",4
"21459","sub-096",96,"Equal range",121.238,4,15,19,2.782,"strongly_reject",1
"21460","sub-096",96,"Equal range",126.221,4,10,11,2.886,"strongly_reject",1
"21461","sub-096",96,"Equal range",134.021,4,6,18,1.34,"strongly_reject",1
"21462","sub-096",96,"Equal range",142.925,4,18,9,1.443,"strongly_accept",4
"21463","sub-096",96,"Equal range",150.324,4,14,16,3.193,"strongly_reject",1
"21464","sub-096",96,"Equal range",155.926,4,18,19,2.883,"strongly_reject",1
"21465","sub-096",96,"Equal range",163.526,4,9,13,1.645,"strongly_reject",1
"21466","sub-096",96,"Equal range",168.727,4,10,20,2.372,"strongly_reject",1
"21467","sub-096",96,"Equal range",173.828,4,16,12,2.162,"strongly_reject",1
"21468","sub-096",96,"Equal range",182.729,4,18,10,1.649,"strongly_reject",1
"21469","sub-096",96,"Equal range",192.431,4,7,19,2.265,"strongly_reject",1
"21470","sub-096",96,"Equal range",198.232,4,8,16,1.238,"strongly_reject",1
"21471","sub-096",96,"Equal range",204.433,4,10,6,1.958,"strongly_reject",1
"21472","sub-096",96,"Equal range",212.535,4,7,14,1.855,"strongly_reject",1
"21473","sub-096",96,"Equal range",218.636,4,15,17,1.959,"strongly_reject",1
"21474","sub-096",96,"Equal range",226.222,4,17,14,3.503,"strongly_accept",4
"21475","sub-096",96,"Equal range",234.223,4,15,12,2.06,"strongly_accept",4
"21476","sub-096",96,"Equal range",242.123,4,15,13,2.058,"strongly_accept",4
"21477","sub-096",96,"Equal range",249.824,4,17,5,1.853,"strongly_accept",4
"21478","sub-096",96,"Equal range",256.426,4,19,7,1.443,"strongly_accept",4
"21479","sub-096",96,"Equal range",264.627,4,12,7,1.34,"strongly_accept",4
"21480","sub-096",96,"Equal range",274.529,4,16,11,1.545,"strongly_accept",4
"21481","sub-096",96,"Equal range",281.03,4,16,20,2.265,"strongly_reject",1
"21482","sub-096",96,"Equal range",289.932,4,20,14,2.573,"strongly_accept",4
"21483","sub-096",96,"Equal range",296.133,4,7,8,2.473,"strongly_reject",1
"21484","sub-096",96,"Equal range",305.734,4,12,14,2.472,"strongly_reject",1
"21485","sub-096",96,"Equal range",311.136,4,15,8,1.545,"strongly_accept",4
"21486","sub-096",96,"Equal range",317.824,4,9,10,1.647,"strongly_reject",1
"21487","sub-096",96,"Equal range",325.424,4,6,16,2.266,"strongly_reject",1
"21488","sub-096",96,"Equal range",330.425,4,8,12,2.678,"strongly_reject",1
"21489","sub-096",96,"Equal range",336.624,4,10,15,2.061,"strongly_reject",1
"21490","sub-096",96,"Equal range",345.425,4,13,7,2.061,"strongly_accept",4
"21491","sub-096",96,"Equal range",354.726,4,18,17,1.34,"strongly_accept",4
"21492","sub-096",96,"Equal range",360.227,4,18,14,1.337,"strongly_accept",4
"21493","sub-096",96,"Equal range",365.929,4,11,18,1.751,"strongly_reject",1
"21494","sub-096",96,"Equal range",371.529,4,5,15,1.854,"strongly_reject",1
"21495","sub-096",96,"Equal range",377.33,4,14,8,1.341,"strongly_accept",4
"21496","sub-096",96,"Equal range",384.832,4,5,9,2.987,"strongly_reject",1
"21497","sub-096",96,"Equal range",391.833,4,17,6,1.029,"strongly_accept",4
"21498","sub-096",96,"Equal range",397.935,4,11,8,2.472,"weakly_accept",3
"21499","sub-096",96,"Equal range",404.535,4,12,18,1.957,"strongly_reject",1
"21500","sub-096",96,"Equal range",413.626,4,16,9,2.267,"strongly_accept",4
"21501","sub-096",96,"Equal range",421.025,4,16,8,1.958,"strongly_accept",4
"21502","sub-096",96,"Equal range",426.525,4,20,10,1.235,"strongly_accept",4
"21503","sub-096",96,"Equal range",434.926,4,11,7,1.545,"strongly_accept",4
"21504","sub-096",96,"Equal range",441.026,4,6,6,1.955,"weakly_accept",3
"21505","sub-098",98,"Equal range",4.056,4,5,11,1.65,"strongly_reject",1
"21506","sub-098",98,"Equal range",9.731,4,20,9,0.824,"strongly_accept",4
"21507","sub-098",98,"Equal range",14.832,4,8,13,1.547,"weakly_reject",2
"21508","sub-098",98,"Equal range",21.833,4,14,9,0.823,"strongly_accept",4
"21509","sub-098",98,"Equal range",27.337,4,8,18,1.441,"strongly_reject",1
"21510","sub-098",98,"Equal range",34.937,4,10,7,1.853,"weakly_accept",3
"21511","sub-098",98,"Equal range",41.42,4,16,17,2.055,"weakly_reject",2
"21512","sub-098",98,"Equal range",49.122,4,5,14,1.441,"strongly_reject",1
"21513","sub-098",98,"Equal range",55.323,4,6,20,1.029,"strongly_reject",1
"21514","sub-098",98,"Equal range",62.724,4,12,11,0.925,"strongly_accept",4
"21515","sub-098",98,"Equal range",67.925,4,7,9,1.855,"weakly_accept",3
"21516","sub-098",98,"Equal range",73.426,4,19,10,0.825,"strongly_accept",4
"21517","sub-098",98,"Equal range",81.828,4,11,15,1.648,"weakly_accept",3
"21518","sub-098",98,"Equal range",87.428,4,17,8,0.825,"strongly_accept",4
"21519","sub-098",98,"Equal range",93.129,4,7,5,1.133,"strongly_accept",4
"21520","sub-098",98,"Equal range",101.231,4,6,17,1.133,"strongly_reject",1
"21521","sub-098",98,"Equal range",109.132,4,12,16,1.443,"weakly_reject",2
"21522","sub-098",98,"Equal range",116.733,4,6,10,1.44,"weakly_accept",3
"21523","sub-098",98,"Equal range",122.134,4,10,13,1.442,"strongly_accept",4
"21524","sub-098",98,"Equal range",127.835,4,11,12,1.135,"weakly_accept",3
"21525","sub-098",98,"Equal range",134.022,4,13,8,0.721,"strongly_accept",4
"21526","sub-098",98,"Equal range",140.922,4,14,19,1.544,"weakly_accept",3
"21527","sub-098",98,"Equal range",149.823,4,18,7,0.825,"strongly_accept",4
"21528","sub-098",98,"Equal range",158.024,4,18,12,1.441,"strongly_accept",4
"21529","sub-098",98,"Equal range",163.025,4,8,7,0.926,"strongly_accept",4
"21530","sub-098",98,"Equal range",168.226,4,7,11,1.854,"weakly_accept",3
"21531","sub-098",98,"Equal range",173.827,4,7,15,1.338,"strongly_reject",1
"21532","sub-098",98,"Equal range",179.028,4,15,9,0.926,"strongly_accept",4
"21533","sub-098",98,"Equal range",185.729,4,20,8,0.72,"strongly_accept",4
"21534","sub-098",98,"Equal range",194.531,4,9,14,1.236,"weakly_reject",2
"21535","sub-098",98,"Equal range",202.332,4,20,18,0.825,"strongly_accept",4
"21536","sub-098",98,"Equal range",209.733,4,6,14,1.75,"weakly_accept",3
"21537","sub-098",98,"Equal range",219.035,4,12,8,0.825,"strongly_accept",4
"21538","sub-098",98,"Equal range",224.836,4,16,14,1.546,"weakly_accept",3
"21539","sub-098",98,"Equal range",230.223,4,17,15,1.544,"weakly_accept",3
"21540","sub-098",98,"Equal range",236.323,4,14,18,1.65,"weakly_accept",3
"21541","sub-098",98,"Equal range",245.224,4,9,17,1.543,"weakly_reject",2
"21542","sub-098",98,"Equal range",254.324,4,13,15,1.853,"weakly_accept",3
"21543","sub-098",98,"Equal range",259.325,4,14,12,1.031,"strongly_accept",4
"21544","sub-098",98,"Equal range",266.226,4,17,20,1.339,"weakly_accept",3
"21545","sub-098",98,"Equal range",275.528,4,18,13,1.031,"strongly_accept",4
"21546","sub-098",98,"Equal range",285.43,4,12,9,1.236,"strongly_accept",4
"21547","sub-098",98,"Equal range",293.231,4,5,8,1.44,"weakly_reject",2
"21548","sub-098",98,"Equal range",299.833,4,18,5,1.546,"strongly_accept",4
"21549","sub-098",98,"Equal range",307.333,4,5,18,2.162,"weakly_reject",2
"21550","sub-098",98,"Equal range",313.535,4,14,20,1.339,"weakly_accept",3
"21551","sub-098",98,"Equal range",319.536,4,19,18,0.822,"strongly_accept",4
"21552","sub-098",98,"Equal range",328.425,4,15,15,1.854,"strongly_accept",4
"21553","sub-098",98,"Equal range",337.525,4,5,5,1.338,"weakly_accept",3
"21554","sub-098",98,"Equal range",345.525,4,11,11,1.751,"weakly_accept",3
"21555","sub-098",98,"Equal range",353.125,4,15,11,0.823,"strongly_accept",4
"21556","sub-098",98,"Equal range",358.226,4,10,18,1.443,"weakly_accept",3
"21557","sub-098",98,"Equal range",367.928,4,20,15,0.825,"strongly_accept",4
"21558","sub-098",98,"Equal range",373.429,4,17,16,0.824,"strongly_accept",4
"21559","sub-098",98,"Equal range",379.03,4,11,5,0.72,"strongly_accept",4
"21560","sub-098",98,"Equal range",388.631,4,14,7,1.131,"weakly_accept",3
"21561","sub-098",98,"Equal range",397.633,4,11,19,1.236,"weakly_accept",3
"21562","sub-098",98,"Equal range",405.034,4,11,20,2.056,"weakly_accept",3
"21563","sub-098",98,"Equal range",410.835,4,14,5,0.721,"strongly_accept",4
"21564","sub-098",98,"Equal range",416.926,4,13,5,1.854,"weakly_accept",3
"21565","sub-098",98,"Equal range",423.026,4,18,20,1.234,"strongly_accept",4
"21566","sub-098",98,"Equal range",428.526,4,16,16,1.239,"weakly_accept",3
"21567","sub-098",98,"Equal range",435.126,4,11,6,1.443,"weakly_accept",3
"21568","sub-098",98,"Equal range",441.026,4,19,9,1.133,"weakly_accept",3
"21569","sub-098",98,"Equal range",4.052,4,18,18,1.032,"strongly_accept",4
"21570","sub-098",98,"Equal range",10.735,4,17,19,1.031,"weakly_accept",3
"21571","sub-098",98,"Equal range",19.625,4,12,10,0.721,"strongly_accept",4
"21572","sub-098",98,"Equal range",28.725,4,16,18,1.028,"weakly_accept",3
"21573","sub-098",98,"Equal range",34.826,4,9,6,0.927,"strongly_accept",4
"21574","sub-098",98,"Equal range",41.026,4,9,12,1.031,"weakly_accept",3
"21575","sub-098",98,"Equal range",50.926,4,8,14,1.236,"weakly_accept",3
"21576","sub-098",98,"Equal range",59.727,4,6,8,1.237,"weakly_reject",2
"21577","sub-098",98,"Equal range",66.728,4,5,7,1.443,"weakly_accept",3
"21578","sub-098",98,"Equal range",75.13,4,10,9,1.236,"weakly_accept",3
"21579","sub-098",98,"Equal range",82.731,4,17,12,0.824,"strongly_accept",4
"21580","sub-098",98,"Equal range",90.232,4,19,17,1.236,"strongly_accept",4
"21581","sub-098",98,"Equal range",95.733,4,8,17,1.339,"weakly_reject",2
"21582","sub-098",98,"Equal range",103.135,4,11,14,1.441,"weakly_accept",3
"21583","sub-098",98,"Equal range",109.736,4,20,12,1.234,"strongly_accept",4
"21584","sub-098",98,"Equal range",117.527,4,10,8,1.032,"weakly_accept",3
"21585","sub-098",98,"Equal range",123.527,4,18,8,1.031,"strongly_accept",4
"21586","sub-098",98,"Equal range",130.928,4,15,18,0.927,"weakly_accept",3
"21587","sub-098",98,"Equal range",137.827,4,12,5,1.029,"strongly_accept",4
"21588","sub-098",98,"Equal range",147.527,4,14,17,1.236,"weakly_accept",3
"21589","sub-098",98,"Equal range",153.728,4,15,7,0.825,"strongly_accept",4
"21590","sub-098",98,"Equal range",163.329,4,7,12,1.233,"weakly_reject",2
"21591","sub-098",98,"Equal range",168.931,4,6,7,1.237,"weakly_accept",3
"21592","sub-098",98,"Equal range",174.031,4,16,19,1.236,"weakly_accept",3
"21593","sub-098",98,"Equal range",179.731,4,19,16,0.722,"strongly_accept",4
"21594","sub-098",98,"Equal range",187.433,4,9,16,1.34,"weakly_reject",2
"21595","sub-098",98,"Equal range",192.937,4,5,20,0.823,"strongly_reject",1
"21596","sub-098",98,"Equal range",198.135,4,14,11,1.134,"weakly_accept",3
"21597","sub-098",98,"Equal range",203.536,4,15,6,1.34,"strongly_accept",4
"21598","sub-098",98,"Equal range",208.728,4,17,11,1.133,"strongly_accept",4
"21599","sub-098",98,"Equal range",213.929,4,10,19,1.34,"weakly_reject",2
"21600","sub-098",98,"Equal range",219.829,4,6,13,1.339,"strongly_reject",1
"21601","sub-098",98,"Equal range",225.429,4,12,12,1.648,"weakly_accept",3
"21602","sub-098",98,"Equal range",231.129,4,19,15,1.029,"strongly_accept",4
"21603","sub-098",98,"Equal range",238.729,4,7,16,1.649,"weakly_accept",3
"21604","sub-098",98,"Equal range",247.729,4,19,8,0.824,"strongly_accept",4
"21605","sub-098",98,"Equal range",253.829,4,16,7,0.721,"strongly_accept",4
"21606","sub-098",98,"Equal range",259.229,4,19,13,2.06,"strongly_accept",4
"21607","sub-098",98,"Equal range",266.83,4,11,16,1.031,"weakly_accept",3
"21608","sub-098",98,"Equal range",275.032,4,12,20,1.546,"weakly_accept",3
"21609","sub-098",98,"Equal range",282.833,4,16,13,1.134,"strongly_accept",4
"21610","sub-098",98,"Equal range",287.834,4,5,17,1.854,"weakly_reject",2
"21611","sub-098",98,"Equal range",293.535,4,18,16,0.926,"strongly_accept",4
"21612","sub-098",98,"Equal range",302.63,4,16,10,1.029,"weakly_accept",3
"21613","sub-098",98,"Equal range",308.13,4,12,6,0.721,"strongly_accept",4
"21614","sub-098",98,"Equal range",317.03,4,5,19,1.544,"strongly_reject",1
"21615","sub-098",98,"Equal range",322.53,4,14,6,1.03,"weakly_accept",3
"21616","sub-098",98,"Equal range",330.43,4,19,6,0.825,"strongly_accept",4
"21617","sub-098",98,"Equal range",336.03,4,11,13,1.134,"weakly_accept",3
"21618","sub-098",98,"Equal range",344.13,4,13,11,1.442,"strongly_accept",4
"21619","sub-098",98,"Equal range",350.73,4,20,19,1.34,"weakly_accept",3
"21620","sub-098",98,"Equal range",360.031,4,6,15,1.236,"weakly_reject",2
"21621","sub-098",98,"Equal range",368.936,4,14,15,1.237,"weakly_accept",3
"21622","sub-098",98,"Equal range",375.033,4,13,14,1.03,"weakly_accept",3
"21623","sub-098",98,"Equal range",380.033,4,8,11,1.235,"weakly_reject",2
"21624","sub-098",98,"Equal range",386.234,4,9,19,1.753,"strongly_reject",1
"21625","sub-098",98,"Equal range",391.335,4,8,9,1.853,"weakly_accept",3
"21626","sub-098",98,"Equal range",397.831,4,19,12,1.236,"strongly_accept",4
"21627","sub-098",98,"Equal range",405.231,4,18,6,1.132,"strongly_accept",4
"21628","sub-098",98,"Equal range",412.131,4,6,9,1.443,"weakly_accept",3
"21629","sub-098",98,"Equal range",417.932,4,11,17,1.542,"weakly_accept",3
"21630","sub-098",98,"Equal range",427.232,4,8,5,1.237,"strongly_accept",4
"21631","sub-098",98,"Equal range",435.232,4,14,10,1.03,"weakly_accept",3
"21632","sub-098",98,"Equal range",441.032,4,13,16,1.03,"strongly_accept",4
"21633","sub-098",98,"Equal range",4.035,4,12,19,1.238,"weakly_accept",3
"21634","sub-098",98,"Equal range",12.935,4,7,13,1.34,"weakly_reject",2
"21635","sub-098",98,"Equal range",21.137,4,13,19,1.029,"weakly_accept",3
"21636","sub-098",98,"Equal range",27.334,4,19,14,0.722,"strongly_accept",4
"21637","sub-098",98,"Equal range",33.134,4,15,5,0.722,"strongly_accept",4
"21638","sub-098",98,"Equal range",38.334,4,12,13,1.031,"weakly_accept",3
"21639","sub-098",98,"Equal range",47.634,4,10,12,0.928,"weakly_reject",2
"21640","sub-098",98,"Equal range",57.335,4,8,15,1.236,"weakly_accept",3
"21641","sub-098",98,"Equal range",66.235,4,17,7,0.824,"strongly_accept",4
"21642","sub-098",98,"Equal range",71.435,4,13,6,1.234,"strongly_accept",4
"21643","sub-098",98,"Equal range",80.335,4,17,10,0.926,"strongly_accept",4
"21644","sub-098",98,"Equal range",86.035,4,6,5,1.03,"weakly_accept",3
"21645","sub-098",98,"Equal range",94.835,4,7,18,1.031,"strongly_reject",1
"21646","sub-098",98,"Equal range",102.935,4,10,14,0.927,"weakly_accept",3
"21647","sub-098",98,"Equal range",108.635,4,16,6,1.029,"strongly_accept",4
"21648","sub-098",98,"Equal range",114.736,4,16,5,0.72,"strongly_accept",4
"21649","sub-098",98,"Equal range",122.338,4,12,17,1.546,"weakly_accept",3
"21650","sub-098",98,"Equal range",130.136,4,17,9,0.824,"strongly_accept",4
"21651","sub-098",98,"Equal range",135.736,4,9,8,1.031,"weakly_accept",3
"21652","sub-098",98,"Equal range",144.736,4,9,7,0.927,"strongly_accept",4
"21653","sub-098",98,"Equal range",150.136,4,17,18,1.441,"weakly_accept",3
"21654","sub-098",98,"Equal range",156.827,4,14,14,1.441,"weakly_accept",3
"21655","sub-098",98,"Equal range",163.736,4,8,20,1.03,"weakly_reject",2
"21656","sub-098",98,"Equal range",168.73,4,13,17,1.649,"strongly_accept",4
"21657","sub-098",98,"Equal range",174.631,4,6,12,1.646,"weakly_reject",2
"21658","sub-098",98,"Equal range",179.731,4,13,20,0.825,"weakly_accept",3
"21659","sub-098",98,"Equal range",185.832,4,11,9,0.926,"strongly_accept",4
